State/territory,SA3 code,SA3 name,Age group,Participants,Population,Participation (%),Year
NSW,11103,Newcastle,45–49,"2,891","4,421",65.4,2014-2015
NSW,11103,Newcastle,50–54,"2,939","4,425",66.4,2014-2015
NSW,11103,Newcastle,55–59,"2,479","3,931",63.1,2014-2015
NSW,11103,Newcastle,60–64,"2,007","3,367",59.6,2014-2015
NSW,11103,Newcastle,65–69,"1,476","2,782",53.0,2014-2015
NSW,11201,Richmond Valley - Coastal,20–24,"1,016","1,747",58.1,2014-2015
NSW,11201,Richmond Valley - Coastal,25–29,"1,227","1,707",71.9,2014-2015
NSW,11201,Richmond Valley - Coastal,30–34,"1,402","1,992",70.4,2014-2015
NSW,11201,Richmond Valley - Coastal,35–39,"1,574","2,288",68.8,2014-2015
NSW,11201,Richmond Valley - Coastal,40–44,"1,854","2,640",70.2,2014-2015
NSW,11201,Richmond Valley - Coastal,45–49,"1,709","2,405",71.1,2014-2015
NSW,11201,Richmond Valley - Coastal,50–54,"1,783","2,638",67.6,2014-2015
NSW,11201,Richmond Valley - Coastal,55–59,"1,719","2,545",67.5,2014-2015
NSW,11201,Richmond Valley - Coastal,60–64,"1,450","2,120",68.4,2014-2015
NSW,11201,Richmond Valley - Coastal,65–69,"1,015","1,730",58.7,2014-2015
NSW,11202,Richmond Valley - Hinterland,20–24,852,"2,099",40.6,2014-2015
NSW,11202,Richmond Valley - Hinterland,25–29,936,"1,772",52.8,2014-2015
NSW,11202,Richmond Valley - Hinterland,30–34,"1,046","1,834",57.0,2014-2015
NSW,11202,Richmond Valley - Hinterland,35–39,"1,084","1,951",55.6,2014-2015
NSW,11202,Richmond Valley - Hinterland,40–44,"1,239","2,157",57.4,2014-2015
NSW,11202,Richmond Valley - Hinterland,45–49,"1,204","2,089",57.6,2014-2015
NSW,11202,Richmond Valley - Hinterland,50–54,"1,271","2,265",56.1,2014-2015
NSW,11202,Richmond Valley - Hinterland,55–59,"1,188","2,149",55.3,2014-2015
NSW,11202,Richmond Valley - Hinterland,60–64,"1,021","1,815",56.3,2014-2015
NSW,11202,Richmond Valley - Hinterland,65–69,740,"1,456",50.8,2014-2015
NSW,11203,Tweed Valley,20–24,"1,094","2,144",51.0,2014-2015
NSW,11203,Tweed Valley,25–29,"1,249","2,051",60.9,2014-2015
NSW,11203,Tweed Valley,30–34,"1,396","2,399",58.2,2014-2015
NSW,11203,Tweed Valley,35–39,"1,544","2,444",63.2,2014-2015
NSW,11203,Tweed Valley,40–44,"1,758","2,839",61.9,2014-2015
NSW,11203,Tweed Valley,45–49,"1,599","2,564",62.4,2014-2015
NSW,11203,Tweed Valley,50–54,"1,750","2,783",62.9,2014-2015
NSW,11203,Tweed Valley,55–59,"1,721","2,699",63.8,2014-2015
NSW,11203,Tweed Valley,60–64,"1,374","2,391",57.5,2014-2015
NSW,11203,Tweed Valley,65–69,"1,160","2,081",55.7,2014-2015
NSW,11301,Griffith - Murrumbidgee (West),20–24,558,"1,461",38.2,2014-2015
NSW,11301,Griffith - Murrumbidgee (West),25–29,676,"1,443",46.8,2014-2015
NSW,11301,Griffith - Murrumbidgee (West),30–34,665,"1,382",48.1,2014-2015
NSW,11301,Griffith - Murrumbidgee (West),35–39,658,"1,274",51.6,2014-2015
NSW,11301,Griffith - Murrumbidgee (West),40–44,798,"1,392",57.3,2014-2015
NSW,11301,Griffith - Murrumbidgee (West),45–49,729,"1,306",55.8,2014-2015
NSW,11301,Griffith - Murrumbidgee (West),50–54,722,"1,343",53.7,2014-2015
NSW,11301,Griffith - Murrumbidgee (West),55–59,579,"1,139",50.9,2014-2015
NSW,11301,Griffith - Murrumbidgee (West),60–64,483,941,51.4,2014-2015
NSW,11301,Griffith - Murrumbidgee (West),65–69,370,791,46.7,2014-2015
NSW,11302,Tumut - Tumbarumba,20–24,189,323,58.4,2014-2015
NSW,11302,Tumut - Tumbarumba,25–29,163,382,42.6,2014-2015
NSW,11302,Tumut - Tumbarumba,30–34,201,396,50.7,2014-2015
NSW,11302,Tumut - Tumbarumba,35–39,181,370,48.8,2014-2015
NSW,11302,Tumut - Tumbarumba,40–44,233,423,55.2,2014-2015
NSW,11302,Tumut - Tumbarumba,45–49,192,381,50.5,2014-2015
NSW,11302,Tumut - Tumbarumba,50–54,244,410,59.5,2014-2015
NSW,11302,Tumut - Tumbarumba,55–59,245,399,61.4,2014-2015
NSW,11302,Tumut - Tumbarumba,60–64,203,348,58.2,2014-2015
NSW,11302,Tumut - Tumbarumba,65–69,153,300,51.2,2014-2015
NSW,11303,Wagga Wagga,20–24,"1,667","3,489",47.8,2014-2015
NSW,11303,Wagga Wagga,25–29,"1,622","2,988",54.3,2014-2015
NSW,11303,Wagga Wagga,30–34,"1,651","2,700",61.1,2014-2015
NSW,11303,Wagga Wagga,35–39,"1,550","2,559",60.6,2014-2015
NSW,11303,Wagga Wagga,40–44,"1,525","2,658",57.4,2014-2015
NSW,11303,Wagga Wagga,45–49,"1,430","2,430",58.9,2014-2015
NSW,11303,Wagga Wagga,50–54,"1,517","2,499",60.7,2014-2015
NSW,11303,Wagga Wagga,55–59,"1,328","2,321",57.2,2014-2015
NSW,11303,Wagga Wagga,60–64,"1,145","1,906",60.1,2014-2015
NSW,11303,Wagga Wagga,65–69,876,"1,586",55.2,2014-2015
NSW,11401,Shoalhaven,20–24,"1,160","2,397",48.4,2014-2015
NSW,11401,Shoalhaven,25–29,"1,220","2,184",55.9,2014-2015
NSW,11401,Shoalhaven,30–34,"1,277","2,312",55.3,2014-2015
NSW,11401,Shoalhaven,35–39,"1,381","2,405",57.4,2014-2015
NSW,11401,Shoalhaven,40–44,"1,554","2,683",57.9,2014-2015
NSW,11401,Shoalhaven,45–49,"1,554","2,580",60.2,2014-2015
NSW,11401,Shoalhaven,50–54,"1,780","2,812",63.3,2014-2015
NSW,11401,Shoalhaven,55–59,"1,829","2,831",64.6,2014-2015
NSW,11401,Shoalhaven,60–64,"1,744","2,738",63.7,2014-2015
NSW,11401,Shoalhaven,65–69,"1,550","2,617",59.2,2014-2015
NSW,11402,Southern Highlands,20–24,480,"1,081",44.4,2014-2015
NSW,11402,Southern Highlands,25–29,505,999,50.5,2014-2015
NSW,11402,Southern Highlands,30–34,527,933,56.5,2014-2015
NSW,11402,Southern Highlands,35–39,611,"1,165",52.4,2014-2015
NSW,11402,Southern Highlands,40–44,884,"1,481",59.7,2014-2015
NSW,11402,Southern Highlands,45–49,865,"1,413",61.2,2014-2015
NSW,11402,Southern Highlands,50–54,886,"1,406",63.0,2014-2015
NSW,11402,Southern Highlands,55–59,857,"1,353",63.3,2014-2015
NSW,11402,Southern Highlands,60–64,766,"1,307",58.6,2014-2015
NSW,11402,Southern Highlands,65–69,741,"1,405",52.7,2014-2015
NSW,11501,Baulkham Hills,20–24,"1,415","4,886",29.0,2014-2015
NSW,11501,Baulkham Hills,25–29,"1,782","3,883",45.9,2014-2015
NSW,11501,Baulkham Hills,30–34,"2,524","4,335",58.2,2014-2015
NSW,11501,Baulkham Hills,35–39,"3,025","4,993",60.6,2014-2015
NSW,11501,Baulkham Hills,40–44,"3,448","5,501",62.7,2014-2015
NSW,11501,Baulkham Hills,45–49,"3,193","4,732",67.5,2014-2015
NSW,11501,Baulkham Hills,50–54,"2,960","4,465",66.3,2014-2015
NSW,11501,Baulkham Hills,55–59,"2,455","3,737",65.7,2014-2015
NSW,11501,Baulkham Hills,60–64,"2,095","3,199",65.5,2014-2015
NSW,11501,Baulkham Hills,65–69,"1,626","2,678",60.7,2014-2015
NSW,11502,Dural - Wisemans Ferry,20–24,384,883,43.6,2014-2015
NSW,11502,Dural - Wisemans Ferry,25–29,370,585,63.2,2014-2015
NSW,11502,Dural - Wisemans Ferry,30–34,369,541,68.2,2014-2015
NSW,11502,Dural - Wisemans Ferry,35–39,438,706,62.1,2014-2015
NSW,11502,Dural - Wisemans Ferry,40–44,634,936,67.7,2014-2015
NSW,11502,Dural - Wisemans Ferry,45–49,620,892,69.5,2014-2015
NSW,11502,Dural - Wisemans Ferry,50–54,616,900,68.5,2014-2015
NSW,11502,Dural - Wisemans Ferry,55–59,520,723,71.9,2014-2015
NSW,11502,Dural - Wisemans Ferry,60–64,435,626,69.5,2014-2015
NSW,11502,Dural - Wisemans Ferry,65–69,364,567,64.2,2014-2015
NSW,11503,Hawkesbury,20–24,n.p.,n.p.,n.p.,2014-2015
NSW,11503,Hawkesbury,25–29,n.p.,n.p.,n.p.,2014-2015
NSW,11503,Hawkesbury,30–34,n.p.,n.p.,n.p.,2014-2015
NSW,11503,Hawkesbury,35–39,n.p.,n.p.,n.p.,2014-2015
NSW,11503,Hawkesbury,40–44,n.p.,n.p.,n.p.,2014-2015
NSW,11503,Hawkesbury,45–49,n.p.,n.p.,n.p.,2014-2015
NSW,11503,Hawkesbury,50–54,n.p.,n.p.,n.p.,2014-2015
NSW,11503,Hawkesbury,55–59,n.p.,n.p.,n.p.,2014-2015
NSW,11503,Hawkesbury,60–64,n.p.,n.p.,n.p.,2014-2015
NSW,11503,Hawkesbury,65–69,n.p.,n.p.,n.p.,2014-2015
NSW,11504,Rouse Hill - McGraths Hill,20–24,n.p.,n.p.,n.p.,2014-2015
NSW,11504,Rouse Hill - McGraths Hill,25–29,n.p.,n.p.,n.p.,2014-2015
NSW,11504,Rouse Hill - McGraths Hill,30–34,n.p.,n.p.,n.p.,2014-2015
NSW,11504,Rouse Hill - McGraths Hill,35–39,n.p.,n.p.,n.p.,2014-2015
NSW,11504,Rouse Hill - McGraths Hill,40–44,n.p.,n.p.,n.p.,2014-2015
NSW,11504,Rouse Hill - McGraths Hill,45–49,n.p.,n.p.,n.p.,2014-2015
NSW,11504,Rouse Hill - McGraths Hill,50–54,n.p.,n.p.,n.p.,2014-2015
NSW,11504,Rouse Hill - McGraths Hill,55–59,n.p.,n.p.,n.p.,2014-2015
NSW,11504,Rouse Hill - McGraths Hill,60–64,n.p.,n.p.,n.p.,2014-2015
NSW,11504,Rouse Hill - McGraths Hill,65–69,n.p.,n.p.,n.p.,2014-2015
NSW,11601,Blacktown,20–24,"1,271","4,605",27.6,2014-2015
NSW,11601,Blacktown,25–29,"2,049","5,355",38.3,2014-2015
NSW,11601,Blacktown,30–34,"2,698","5,814",46.4,2014-2015
NSW,11601,Blacktown,35–39,"2,451","4,684",52.3,2014-2015
NSW,11601,Blacktown,40–44,"2,229","4,252",52.4,2014-2015
NSW,11601,Blacktown,45–49,"1,873","3,680",50.9,2014-2015
NSW,11601,Blacktown,50–54,"1,813","3,416",53.1,2014-2015
NSW,11601,Blacktown,55–59,"1,623","3,179",51.1,2014-2015
NSW,11601,Blacktown,60–64,"1,265","2,672",47.3,2014-2015
NSW,11601,Blacktown,65–69,905,"1,972",45.9,2014-2015
NSW,11602,Blacktown - North,20–24,747,"2,792",26.8,2014-2015
NSW,11602,Blacktown - North,25–29,"1,263","2,953",42.8,2014-2015
NSW,11602,Blacktown - North,30–34,"2,004","3,734",53.7,2014-2015
NSW,11602,Blacktown - North,35–39,"2,066","3,643",56.7,2014-2015
NSW,11602,Blacktown - North,40–44,"1,898","3,384",56.1,2014-2015
NSW,11602,Blacktown - North,45–49,"1,519","2,531",60.0,2014-2015
NSW,11602,Blacktown - North,50–54,"1,254","2,142",58.5,2014-2015
NSW,11602,Blacktown - North,55–59,941,"1,737",54.2,2014-2015
NSW,11602,Blacktown - North,60–64,734,"1,317",55.8,2014-2015
NSW,11602,Blacktown - North,65–69,487,944,51.6,2014-2015
NSW,11603,Mount Druitt,20–24,"1,211","4,406",27.5,2014-2015
NSW,11603,Mount Druitt,25–29,"1,551","4,205",36.9,2014-2015
NSW,11603,Mount Druitt,30–34,"1,712","4,061",42.2,2014-2015
NSW,11603,Mount Druitt,35–39,"1,648","3,799",43.4,2014-2015
NSW,11603,Mount Druitt,40–44,"1,633","3,535",46.2,2014-2015
NSW,11603,Mount Druitt,45–49,"1,512","3,177",47.6,2014-2015
NSW,11603,Mount Druitt,50–54,"1,354","2,823",48.0,2014-2015
NSW,11603,Mount Druitt,55–59,"1,058","2,298",46.0,2014-2015
NSW,11603,Mount Druitt,60–64,806,"1,849",43.6,2014-2015
NSW,11603,Mount Druitt,65–69,540,"1,516",35.6,2014-2015
NSW,11701,Botany,20–24,n.p.,n.p.,n.p.,2014-2015
NSW,11701,Botany,25–29,n.p.,n.p.,n.p.,2014-2015
NSW,11701,Botany,30–34,n.p.,n.p.,n.p.,2014-2015
NSW,11701,Botany,35–39,n.p.,n.p.,n.p.,2014-2015
NSW,11701,Botany,40–44,n.p.,n.p.,n.p.,2014-2015
NSW,11701,Botany,45–49,n.p.,n.p.,n.p.,2014-2015
NSW,11701,Botany,50–54,n.p.,n.p.,n.p.,2014-2015
NSW,11701,Botany,55–59,n.p.,n.p.,n.p.,2014-2015
NSW,11701,Botany,60–64,n.p.,n.p.,n.p.,2014-2015
NSW,11701,Botany,65–69,n.p.,n.p.,n.p.,2014-2015
NSW,11702,Marrickville - Sydenham - Petersham,20–24,931,"2,215",42.0,2014-2015
NSW,11702,Marrickville - Sydenham - Petersham,25–29,"1,650","3,020",54.6,2014-2015
NSW,11702,Marrickville - Sydenham - Petersham,30–34,"1,798","3,113",57.8,2014-2015
NSW,11702,Marrickville - Sydenham - Petersham,35–39,"1,546","2,556",60.5,2014-2015
NSW,11702,Marrickville - Sydenham - Petersham,40–44,"1,457","2,228",65.4,2014-2015
NSW,11702,Marrickville - Sydenham - Petersham,45–49,"1,072","1,582",67.8,2014-2015
NSW,11702,Marrickville - Sydenham - Petersham,50–54,933,"1,336",69.8,2014-2015
NSW,11702,Marrickville - Sydenham - Petersham,55–59,674,"1,113",60.6,2014-2015
NSW,11702,Marrickville - Sydenham - Petersham,60–64,556,903,61.5,2014-2015
NSW,11702,Marrickville - Sydenham - Petersham,65–69,375,716,52.4,2014-2015
NSW,11703,Sydney Inner City,20–24,"3,912","12,523",31.2,2014-2015
NSW,11703,Sydney Inner City,25–29,"8,002","17,726",45.1,2014-2015
NSW,11703,Sydney Inner City,30–34,"7,942","14,898",53.3,2014-2015
NSW,11703,Sydney Inner City,35–39,"4,966","8,537",58.2,2014-2015
NSW,11703,Sydney Inner City,40–44,"3,568","5,767",61.9,2014-2015
NSW,11703,Sydney Inner City,45–49,"2,556","4,020",63.6,2014-2015
NSW,11703,Sydney Inner City,50–54,"2,340","3,747",62.5,2014-2015
NSW,11703,Sydney Inner City,55–59,"1,921","3,115",61.7,2014-2015
NSW,11703,Sydney Inner City,60–64,"1,582","2,684",59.0,2014-2015
NSW,11703,Sydney Inner City,65–69,"1,116","2,104",53.0,2014-2015
NSW,11801,Eastern Suburbs - North,20–24,"2,188","4,540",48.2,2014-2015
NSW,11801,Eastern Suburbs - North,25–29,"4,741","7,513",63.1,2014-2015
NSW,11801,Eastern Suburbs - North,30–34,"5,516","8,051",68.5,2014-2015
NSW,11801,Eastern Suburbs - North,35–39,"4,290","5,757",74.5,2014-2015
NSW,11801,Eastern Suburbs - North,40–44,"3,550","4,987",71.2,2014-2015
NSW,11801,Eastern Suburbs - North,45–49,"2,739","3,451",79.4,2014-2015
NSW,11801,Eastern Suburbs - North,50–54,"2,453","3,110",78.9,2014-2015
NSW,11801,Eastern Suburbs - North,55–59,"1,944","2,640",73.6,2014-2015
NSW,11801,Eastern Suburbs - North,60–64,"1,664","2,230",74.6,2014-2015
NSW,11801,Eastern Suburbs - North,65–69,"1,536","2,285",67.2,2014-2015
NSW,11802,Eastern Suburbs - South,20–24,"2,185","7,275",30.0,2014-2015
NSW,11802,Eastern Suburbs - South,25–29,"3,643","7,496",48.6,2014-2015
NSW,11802,Eastern Suburbs - South,30–34,"4,311","6,888",62.6,2014-2015
NSW,11802,Eastern Suburbs - South,35–39,"3,731","5,456",68.4,2014-2015
NSW,11802,Eastern Suburbs - South,40–44,"3,310","4,733",69.9,2014-2015
NSW,11802,Eastern Suburbs - South,45–49,"2,731","3,862",70.7,2014-2015
NSW,11802,Eastern Suburbs - South,50–54,"2,404","3,401",70.7,2014-2015
NSW,11802,Eastern Suburbs - South,55–59,"1,927","2,867",67.2,2014-2015
NSW,11802,Eastern Suburbs - South,60–64,"1,525","2,349",64.9,2014-2015
NSW,11802,Eastern Suburbs - South,65–69,"1,153","2,046",56.4,2014-2015
NSW,11901,Bankstown,20–24,"1,684","6,133",27.5,2014-2015
NSW,11901,Bankstown,25–29,"2,767","6,505",42.5,2014-2015
NSW,11901,Bankstown,30–34,"3,331","6,537",51.0,2014-2015
NSW,11901,Bankstown,35–39,"3,123","5,684",54.9,2014-2015
NSW,11901,Bankstown,40–44,"3,154","5,394",58.5,2014-2015
NSW,11901,Bankstown,45–49,"2,759","4,816",57.3,2014-2015
NSW,11901,Bankstown,50–54,"2,741","4,562",60.1,2014-2015
NSW,11901,Bankstown,55–59,"2,318","3,954",58.6,2014-2015
NSW,11901,Bankstown,60–64,"1,693","3,160",53.6,2014-2015
NSW,11901,Bankstown,65–69,"1,303","2,588",50.4,2014-2015
NSW,11902,Canterbury,20–24,"1,182","4,559",25.9,2014-2015
NSW,11902,Canterbury,25–29,"2,341","5,427",43.1,2014-2015
NSW,11902,Canterbury,30–34,"2,778","5,612",49.5,2014-2015
NSW,11902,Canterbury,35–39,"2,634","4,649",56.7,2014-2015
NSW,11902,Canterbury,40–44,"2,590","4,352",59.5,2014-2015
NSW,11902,Canterbury,45–49,"2,366","3,802",62.2,2014-2015
NSW,11902,Canterbury,50–54,"2,192","3,485",62.9,2014-2015
NSW,11902,Canterbury,55–59,"1,791","3,005",59.6,2014-2015
NSW,11902,Canterbury,60–64,"1,349","2,369",57.0,2014-2015
NSW,11902,Canterbury,65–69,969,"1,911",50.7,2014-2015
NSW,11903,Hurstville,20–24,"1,166","4,527",25.8,2014-2015
NSW,11903,Hurstville,25–29,"2,067","5,224",39.6,2014-2015
NSW,11903,Hurstville,30–34,"2,615","4,804",54.4,2014-2015
NSW,11903,Hurstville,35–39,"2,381","4,008",59.4,2014-2015
NSW,11903,Hurstville,40–44,"2,596","4,097",63.4,2014-2015
NSW,11903,Hurstville,45–49,"2,372","3,701",64.1,2014-2015
NSW,11903,Hurstville,50–54,"2,393","3,625",66.0,2014-2015
NSW,11903,Hurstville,55–59,"2,063","3,204",64.4,2014-2015
NSW,11903,Hurstville,60–64,"1,636","2,541",64.4,2014-2015
NSW,11903,Hurstville,65–69,"1,179","2,139",55.1,2014-2015
NSW,11904,Kogarah - Rockdale,20–24,"1,127","4,320",26.1,2014-2015
NSW,11904,Kogarah - Rockdale,25–29,"2,396","5,995",40.0,2014-2015
NSW,11904,Kogarah - Rockdale,30–34,"2,983","6,149",48.5,2014-2015
NSW,11904,Kogarah - Rockdale,35–39,"2,699","4,903",55.0,2014-2015
NSW,11904,Kogarah - Rockdale,40–44,"2,685","4,635",57.9,2014-2015
NSW,11904,Kogarah - Rockdale,45–49,"2,307","3,743",61.6,2014-2015
NSW,11904,Kogarah - Rockdale,50–54,"2,147","3,384",63.5,2014-2015
NSW,11904,Kogarah - Rockdale,55–59,"1,828","2,987",61.2,2014-2015
NSW,11904,Kogarah - Rockdale,60–64,"1,396","2,532",55.1,2014-2015
NSW,11904,Kogarah - Rockdale,65–69,"1,175","2,182",53.8,2014-2015
NSW,12001,Canada Bay,20–24,970,"2,783",34.9,2014-2015
NSW,12001,Canada Bay,25–29,"1,780","3,851",46.2,2014-2015
NSW,12001,Canada Bay,30–34,"2,346","4,014",58.4,2014-2015
NSW,12001,Canada Bay,35–39,"2,088","3,367",62.0,2014-2015
NSW,12001,Canada Bay,40–44,"2,002","3,027",66.1,2014-2015
NSW,12001,Canada Bay,45–49,"1,762","2,609",67.5,2014-2015
NSW,12001,Canada Bay,50–54,"1,658","2,309",71.8,2014-2015
NSW,12001,Canada Bay,55–59,"1,286","1,973",65.2,2014-2015
NSW,12001,Canada Bay,60–64,"1,113","1,600",69.5,2014-2015
NSW,12001,Canada Bay,65–69,869,"1,413",61.5,2014-2015
NSW,12002,Leichhardt,20–24,770,"1,628",47.3,2014-2015
NSW,12002,Leichhardt,25–29,"1,204","2,679",44.9,2014-2015
NSW,12002,Leichhardt,30–34,"1,884","3,317",56.8,2014-2015
NSW,12002,Leichhardt,35–39,"2,097","3,012",69.6,2014-2015
NSW,12002,Leichhardt,40–44,"1,924","2,595",74.1,2014-2015
NSW,12002,Leichhardt,45–49,"1,384","1,950",71.0,2014-2015
NSW,12002,Leichhardt,50–54,"1,136","1,542",73.7,2014-2015
NSW,12002,Leichhardt,55–59,938,"1,339",70.1,2014-2015
NSW,12002,Leichhardt,60–64,892,"1,232",72.4,2014-2015
NSW,12002,Leichhardt,65–69,595,930,64.0,2014-2015
NSW,12003,Strathfield - Burwood - Ashfield,20–24,"1,638","6,240",26.2,2014-2015
NSW,12003,Strathfield - Burwood - Ashfield,25–29,"3,103","8,246",37.6,2014-2015
NSW,12003,Strathfield - Burwood - Ashfield,30–34,"3,652","6,931",52.7,2014-2015
NSW,12003,Strathfield - Burwood - Ashfield,35–39,"3,169","5,261",60.2,2014-2015
NSW,12003,Strathfield - Burwood - Ashfield,40–44,"3,084","4,990",61.8,2014-2015
NSW,12003,Strathfield - Burwood - Ashfield,45–49,"2,839","4,315",65.8,2014-2015
NSW,12003,Strathfield - Burwood - Ashfield,50–54,"2,833","4,151",68.3,2014-2015
NSW,12003,Strathfield - Burwood - Ashfield,55–59,"2,159","3,291",65.6,2014-2015
NSW,12003,Strathfield - Burwood - Ashfield,60–64,"1,646","2,695",61.1,2014-2015
NSW,12003,Strathfield - Burwood - Ashfield,65–69,"1,115","1,983",56.2,2014-2015
NSW,12101,Chatswood - Lane Cove,20–24,"1,270","3,807",33.4,2014-2015
NSW,12101,Chatswood - Lane Cove,25–29,"2,124","4,661",45.6,2014-2015
NSW,12101,Chatswood - Lane Cove,30–34,"2,825","5,172",54.6,2014-2015
NSW,12101,Chatswood - Lane Cove,35–39,"2,908","4,403",66.0,2014-2015
NSW,12101,Chatswood - Lane Cove,40–44,"2,857","4,253",67.2,2014-2015
NSW,12101,Chatswood - Lane Cove,45–49,"2,436","3,427",71.1,2014-2015
NSW,12101,Chatswood - Lane Cove,50–54,"2,162","2,940",73.5,2014-2015
NSW,12101,Chatswood - Lane Cove,55–59,"1,820","2,477",73.5,2014-2015
NSW,12101,Chatswood - Lane Cove,60–64,"1,453","2,149",67.6,2014-2015
NSW,12101,Chatswood - Lane Cove,65–69,"1,123","1,755",64.0,2014-2015
NSW,12102,Hornsby,20–24,814,"2,569",31.7,2014-2015
NSW,12102,Hornsby,25–29,"1,077","2,354",45.8,2014-2015
NSW,12102,Hornsby,30–34,"1,659","3,032",54.7,2014-2015
NSW,12102,Hornsby,35–39,"1,916","3,286",58.3,2014-2015
NSW,12102,Hornsby,40–44,"1,968","3,100",63.5,2014-2015
NSW,12102,Hornsby,45–49,"1,722","2,576",66.8,2014-2015
NSW,12102,Hornsby,50–54,"1,669","2,383",70.0,2014-2015
NSW,12102,Hornsby,55–59,"1,337","2,004",66.7,2014-2015
NSW,12102,Hornsby,60–64,"1,073","1,565",68.6,2014-2015
NSW,12102,Hornsby,65–69,831,"1,439",57.7,2014-2015
NSW,12103,Ku-ring-gai,20–24,"1,511","4,015",37.6,2014-2015
NSW,12103,Ku-ring-gai,25–29,"1,290","2,411",53.5,2014-2015
NSW,12103,Ku-ring-gai,30–34,"1,684","2,632",64.0,2014-2015
NSW,12103,Ku-ring-gai,35–39,"2,199","3,462",63.5,2014-2015
NSW,12103,Ku-ring-gai,40–44,"2,929","4,337",67.5,2014-2015
NSW,12103,Ku-ring-gai,45–49,"3,097","4,262",72.7,2014-2015
NSW,12103,Ku-ring-gai,50–54,"2,919","3,909",74.7,2014-2015
NSW,12103,Ku-ring-gai,55–59,"2,272","3,001",75.7,2014-2015
NSW,12103,Ku-ring-gai,60–64,"1,763","2,500",70.5,2014-2015
NSW,12103,Ku-ring-gai,65–69,"1,509","2,240",67.4,2014-2015
NSW,12104,North Sydney - Mosman,20–24,"1,301","2,941",44.2,2014-2015
NSW,12104,North Sydney - Mosman,25–29,"2,729","5,450",50.1,2014-2015
NSW,12104,North Sydney - Mosman,30–34,"3,506","5,847",60.0,2014-2015
NSW,12104,North Sydney - Mosman,35–39,"2,908","4,370",66.5,2014-2015
NSW,12104,North Sydney - Mosman,40–44,"2,580","3,668",70.3,2014-2015
NSW,12104,North Sydney - Mosman,45–49,"2,140","2,896",73.9,2014-2015
NSW,12104,North Sydney - Mosman,50–54,"1,947","2,662",73.2,2014-2015
NSW,12104,North Sydney - Mosman,55–59,"1,709","2,269",75.3,2014-2015
NSW,12104,North Sydney - Mosman,60–64,"1,574","2,112",74.5,2014-2015
NSW,12104,North Sydney - Mosman,65–69,"1,337","1,887",70.9,2014-2015
NSW,12201,Manly,20–24,530,"1,289",41.1,2014-2015
NSW,12201,Manly,25–29,932,"1,739",53.6,2014-2015
NSW,12201,Manly,30–34,"1,400","2,154",65.0,2014-2015
NSW,12201,Manly,35–39,"1,339","2,093",64.0,2014-2015
NSW,12201,Manly,40–44,"1,313","1,795",73.2,2014-2015
NSW,12201,Manly,45–49,"1,048","1,271",82.5,2014-2015
NSW,12201,Manly,50–54,915,"1,116",82.0,2014-2015
NSW,12201,Manly,55–59,720,892,80.7,2014-2015
NSW,12201,Manly,60–64,555,769,72.2,2014-2015
NSW,12201,Manly,65–69,447,663,67.4,2014-2015
NSW,12202,Pittwater,20–24,875,"1,690",51.8,2014-2015
NSW,12202,Pittwater,25–29,873,"1,417",61.6,2014-2015
NSW,12202,Pittwater,30–34,"1,061","1,591",66.7,2014-2015
NSW,12202,Pittwater,35–39,"1,267","1,941",65.2,2014-2015
NSW,12202,Pittwater,40–44,"1,493","2,267",65.9,2014-2015
NSW,12202,Pittwater,45–49,"1,452","1,937",74.9,2014-2015
NSW,12202,Pittwater,50–54,"1,515","2,000",75.7,2014-2015
