State/territory,SA3 code,SA3 name,Age group,Participants,Population,Participation (%),Year
SA,40104,Campbelltown (SA),60–64,977,"1,472",66.4,2018-2019
SA,40104,Campbelltown (SA),65–69,915,"1,335",68.6,2018-2019
SA,40104,Campbelltown (SA),70–74,888,"1,378",64.5,2018-2019
SA,40104,Campbelltown (SA),50–69,"3,833","6,208",61.7,2018-2019
SA,40105,Norwood - Payneham - St Peters,50–54,597,"1,159",51.5,2018-2019
SA,40105,Norwood - Payneham - St Peters,55–59,692,"1,206",57.4,2018-2019
SA,40105,Norwood - Payneham - St Peters,60–64,699,"1,118",62.6,2018-2019
SA,40105,Norwood - Payneham - St Peters,65–69,657,"1,033",63.6,2018-2019
SA,40105,Norwood - Payneham - St Peters,70–74,613,954,64.3,2018-2019
SA,40105,Norwood - Payneham - St Peters,50–69,"2,646","4,515",58.6,2018-2019
SA,40106,Prospect - Walkerville,50–54,559,967,57.8,2018-2019
SA,40106,Prospect - Walkerville,55–59,600,963,62.3,2018-2019
SA,40106,Prospect - Walkerville,60–64,595,947,62.8,2018-2019
SA,40106,Prospect - Walkerville,65–69,479,785,61.0,2018-2019
SA,40106,Prospect - Walkerville,70–74,351,594,59.1,2018-2019
SA,40106,Prospect - Walkerville,50–69,"2,232","3,661",61.0,2018-2019
SA,40107,Unley,50–54,716,"1,271",56.3,2018-2019
SA,40107,Unley,55–59,810,"1,250",64.8,2018-2019
SA,40107,Unley,60–64,828,"1,261",65.7,2018-2019
SA,40107,Unley,65–69,779,"1,211",64.3,2018-2019
SA,40107,Unley,70–74,606,966,62.7,2018-2019
SA,40107,Unley,50–69,"3,132","4,993",62.7,2018-2019
SA,40201,Gawler - Two Wells,50–54,691,"1,331",51.9,2018-2019
SA,40201,Gawler - Two Wells,55–59,720,"1,276",56.4,2018-2019
SA,40201,Gawler - Two Wells,60–64,699,"1,068",65.4,2018-2019
SA,40201,Gawler - Two Wells,65–69,567,858,66.1,2018-2019
SA,40201,Gawler - Two Wells,70–74,538,837,64.4,2018-2019
SA,40201,Gawler - Two Wells,50–69,"2,676","4,533",59.0,2018-2019
SA,40202,Playford,50–54,"1,257","2,849",44.1,2018-2019
SA,40202,Playford,55–59,"1,396","2,710",51.5,2018-2019
SA,40202,Playford,60–64,"1,156","2,237",51.7,2018-2019
SA,40202,Playford,65–69,"1,037","1,765",58.7,2018-2019
SA,40202,Playford,70–74,773,"1,551",49.8,2018-2019
SA,40202,Playford,50–69,"4,846","9,560",50.7,2018-2019
SA,40203,Port Adelaide - East,50–54,971,"1,933",50.3,2018-2019
SA,40203,Port Adelaide - East,55–59,994,"1,867",53.3,2018-2019
SA,40203,Port Adelaide - East,60–64,994,"1,769",56.2,2018-2019
SA,40203,Port Adelaide - East,65–69,933,"1,523",61.3,2018-2019
SA,40203,Port Adelaide - East,70–74,817,"1,440",56.8,2018-2019
SA,40203,Port Adelaide - East,50–69,"3,893","7,091",54.9,2018-2019
SA,40204,Salisbury,50–54,"2,076","4,347",47.8,2018-2019
SA,40204,Salisbury,55–59,"2,306","4,301",53.6,2018-2019
SA,40204,Salisbury,60–64,"2,267","3,805",59.6,2018-2019
SA,40204,Salisbury,65–69,"2,094","3,308",63.3,2018-2019
SA,40204,Salisbury,70–74,"1,608","2,784",57.7,2018-2019
SA,40204,Salisbury,50–69,"8,743","15,761",55.5,2018-2019
SA,40205,Tea Tree Gully,50–54,"1,874","3,238",57.9,2018-2019
SA,40205,Tea Tree Gully,55–59,"1,948","3,218",60.6,2018-2019
SA,40205,Tea Tree Gully,60–64,"2,028","2,993",67.7,2018-2019
SA,40205,Tea Tree Gully,65–69,"1,993","2,885",69.1,2018-2019
SA,40205,Tea Tree Gully,70–74,"1,645","2,555",64.4,2018-2019
SA,40205,Tea Tree Gully,50–69,"7,842","12,333",63.6,2018-2019
SA,40301,Holdfast Bay,50–54,666,"1,159",57.5,2018-2019
SA,40301,Holdfast Bay,55–59,841,"1,364",61.7,2018-2019
SA,40301,Holdfast Bay,60–64,899,"1,392",64.6,2018-2019
SA,40301,Holdfast Bay,65–69,825,"1,273",64.8,2018-2019
SA,40301,Holdfast Bay,70–74,672,"1,066",63.1,2018-2019
SA,40301,Holdfast Bay,50–69,"3,232","5,188",62.3,2018-2019
SA,40302,Marion,50–54,"1,620","2,877",56.3,2018-2019
SA,40302,Marion,55–59,"1,864","3,053",61.1,2018-2019
SA,40302,Marion,60–64,"1,957","3,002",65.2,2018-2019
SA,40302,Marion,65–69,"1,768","2,675",66.1,2018-2019
SA,40302,Marion,70–74,"1,341","2,132",62.9,2018-2019
SA,40302,Marion,50–69,"7,210","11,606",62.1,2018-2019
SA,40303,Mitcham,50–54,"1,323","2,252",58.7,2018-2019
SA,40303,Mitcham,55–59,"1,366","2,148",63.6,2018-2019
SA,40303,Mitcham,60–64,"1,333","1,919",69.5,2018-2019
SA,40303,Mitcham,65–69,"1,368","1,897",72.1,2018-2019
SA,40303,Mitcham,70–74,"1,079","1,694",63.7,2018-2019
SA,40303,Mitcham,50–69,"5,391","8,215",65.6,2018-2019
SA,40304,Onkaparinga,50–54,"3,124","5,756",54.3,2018-2019
SA,40304,Onkaparinga,55–59,"3,418","5,873",58.2,2018-2019
SA,40304,Onkaparinga,60–64,"3,566","5,531",64.5,2018-2019
SA,40304,Onkaparinga,65–69,"3,541","5,297",66.9,2018-2019
SA,40304,Onkaparinga,70–74,"2,746","4,437",61.9,2018-2019
SA,40304,Onkaparinga,50–69,"13,650","22,456",60.8,2018-2019
SA,40401,Charles Sturt,50–54,"2,043","3,907",52.3,2018-2019
SA,40401,Charles Sturt,55–59,"2,212","3,847",57.5,2018-2019
SA,40401,Charles Sturt,60–64,"2,181","3,428",63.6,2018-2019
SA,40401,Charles Sturt,65–69,"2,042","3,199",63.8,2018-2019
SA,40401,Charles Sturt,70–74,"1,613","2,710",59.5,2018-2019
SA,40401,Charles Sturt,50–69,"8,478","14,380",59.0,2018-2019
SA,40402,Port Adelaide - West,50–54,"1,036","2,146",48.3,2018-2019
SA,40402,Port Adelaide - West,55–59,"1,226","2,259",54.3,2018-2019
SA,40402,Port Adelaide - West,60–64,"1,151","1,964",58.6,2018-2019
SA,40402,Port Adelaide - West,65–69,972,"1,593",61.0,2018-2019
SA,40402,Port Adelaide - West,70–74,743,"1,318",56.4,2018-2019
SA,40402,Port Adelaide - West,50–69,"4,385","7,961",55.1,2018-2019
SA,40403,West Torrens,50–54,"1,069","1,849",57.8,2018-2019
SA,40403,West Torrens,55–59,"1,125","1,904",59.1,2018-2019
SA,40403,West Torrens,60–64,"1,108","1,664",66.6,2018-2019
SA,40403,West Torrens,65–69,955,"1,461",65.3,2018-2019
SA,40403,West Torrens,70–74,841,"1,379",61.0,2018-2019
SA,40403,West Torrens,50–69,"4,256","6,877",61.9,2018-2019
SA,40501,Barossa,50–54,719,"1,266",56.8,2018-2019
SA,40501,Barossa,55–59,835,"1,414",59.0,2018-2019
SA,40501,Barossa,60–64,851,"1,362",62.5,2018-2019
SA,40501,Barossa,65–69,791,"1,168",67.7,2018-2019
SA,40501,Barossa,70–74,581,932,62.3,2018-2019
SA,40501,Barossa,50–69,"3,195","5,209",61.3,2018-2019
SA,40502,Lower North,50–54,370,767,48.3,2018-2019
SA,40502,Lower North,55–59,470,966,48.7,2018-2019
SA,40502,Lower North,60–64,522,908,57.5,2018-2019
SA,40502,Lower North,65–69,508,823,61.8,2018-2019
SA,40502,Lower North,70–74,404,677,59.7,2018-2019
SA,40502,Lower North,50–69,"1,870","3,462",54.0,2018-2019
SA,40503,Mid North,50–54,375,893,42.0,2018-2019
SA,40503,Mid North,55–59,510,"1,135",45.0,2018-2019
SA,40503,Mid North,60–64,478,"1,006",47.6,2018-2019
SA,40503,Mid North,65–69,521,927,56.2,2018-2019
SA,40503,Mid North,70–74,405,841,48.2,2018-2019
SA,40503,Mid North,50–69,"1,885","3,960",47.6,2018-2019
SA,40504,Yorke Peninsula,50–54,444,808,54.9,2018-2019
SA,40504,Yorke Peninsula,55–59,598,"1,072",55.8,2018-2019
SA,40504,Yorke Peninsula,60–64,740,"1,119",66.1,2018-2019
SA,40504,Yorke Peninsula,65–69,860,"1,180",72.9,2018-2019
SA,40504,Yorke Peninsula,70–74,759,"1,088",69.8,2018-2019
SA,40504,Yorke Peninsula,50–69,"2,642","4,178",63.2,2018-2019
SA,40601,Eyre Peninsula and South West,50–54,960,"1,890",50.8,2018-2019
SA,40601,Eyre Peninsula and South West,55–59,"1,193","2,064",57.8,2018-2019
SA,40601,Eyre Peninsula and South West,60–64,"1,182","1,857",63.7,2018-2019
SA,40601,Eyre Peninsula and South West,65–69,"1,067","1,597",66.8,2018-2019
SA,40601,Eyre Peninsula and South West,70–74,914,"1,393",65.6,2018-2019
SA,40601,Eyre Peninsula and South West,50–69,"4,402","7,408",59.4,2018-2019
SA,40602,Outback - North and East,50–54,357,827,43.2,2018-2019
SA,40602,Outback - North and East,55–59,444,893,49.7,2018-2019
SA,40602,Outback - North and East,60–64,344,708,48.6,2018-2019
SA,40602,Outback - North and East,65–69,341,612,55.7,2018-2019
SA,40602,Outback - North and East,70–74,273,495,55.3,2018-2019
SA,40602,Outback - North and East,50–69,"1,486","3,039",48.9,2018-2019
SA,40701,Fleurieu - Kangaroo Island,50–54,828,"1,607",51.6,2018-2019
SA,40701,Fleurieu - Kangaroo Island,55–59,"1,213","2,064",58.8,2018-2019
SA,40701,Fleurieu - Kangaroo Island,60–64,"1,477","2,306",64.0,2018-2019
SA,40701,Fleurieu - Kangaroo Island,65–69,"1,752","2,587",67.7,2018-2019
SA,40701,Fleurieu - Kangaroo Island,70–74,"1,592","2,458",64.8,2018-2019
SA,40701,Fleurieu - Kangaroo Island,50–69,"5,270","8,564",61.5,2018-2019
SA,40702,Limestone Coast,50–54,"1,020","2,255",45.2,2018-2019
SA,40702,Limestone Coast,55–59,"1,228","2,376",51.7,2018-2019
SA,40702,Limestone Coast,60–64,"1,185","2,148",55.2,2018-2019
SA,40702,Limestone Coast,65–69,"1,199","2,006",59.8,2018-2019
SA,40702,Limestone Coast,70–74,973,"1,729",56.3,2018-2019
SA,40702,Limestone Coast,50–69,"4,631","8,784",52.7,2018-2019
SA,40703,Murray and Mallee,50–54,"1,259","2,455",51.3,2018-2019
SA,40703,Murray and Mallee,55–59,"1,467","2,655",55.3,2018-2019
SA,40703,Murray and Mallee,60–64,"1,543","2,448",63.0,2018-2019
SA,40703,Murray and Mallee,65–69,"1,566","2,441",64.2,2018-2019
SA,40703,Murray and Mallee,70–74,"1,297","2,086",62.2,2018-2019
SA,40703,Murray and Mallee,50–69,"5,834","9,998",58.4,2018-2019
Tas,60101,Brighton,50–54,312,535,58.3,2018-2019
Tas,60101,Brighton,55–59,348,575,60.5,2018-2019
Tas,60101,Brighton,60–64,344,546,63.1,2018-2019
Tas,60101,Brighton,65–69,270,444,60.8,2018-2019
Tas,60101,Brighton,70–74,233,370,63.0,2018-2019
Tas,60101,Brighton,50–69,"1,273","2,099",60.7,2018-2019
Tas,60102,Hobart - North East,50–54,"1,077","1,737",62.0,2018-2019
Tas,60102,Hobart - North East,55–59,"1,293","1,943",66.5,2018-2019
Tas,60102,Hobart - North East,60–64,"1,276","1,833",69.6,2018-2019
Tas,60102,Hobart - North East,65–69,"1,206","1,685",71.6,2018-2019
Tas,60102,Hobart - North East,70–74,"1,029","1,501",68.6,2018-2019
Tas,60102,Hobart - North East,50–69,"4,852","7,198",67.4,2018-2019
Tas,60103,Hobart - North West,50–54,880,"1,769",49.7,2018-2019
Tas,60103,Hobart - North West,55–59,968,"1,835",52.8,2018-2019
Tas,60103,Hobart - North West,60–64,963,"1,608",59.9,2018-2019
Tas,60103,Hobart - North West,65–69,888,"1,452",61.1,2018-2019
Tas,60103,Hobart - North West,70–74,752,"1,346",55.9,2018-2019
Tas,60103,Hobart - North West,50–69,"3,699","6,663",55.5,2018-2019
Tas,60104,Hobart - South and West,50–54,670,"1,109",60.5,2018-2019
Tas,60104,Hobart - South and West,55–59,800,"1,227",65.2,2018-2019
Tas,60104,Hobart - South and West,60–64,787,"1,202",65.5,2018-2019
Tas,60104,Hobart - South and West,65–69,773,"1,045",74.0,2018-2019
Tas,60104,Hobart - South and West,70–74,617,860,71.7,2018-2019
Tas,60104,Hobart - South and West,50–69,"3,031","4,583",66.1,2018-2019
Tas,60105,Hobart Inner,50–54,898,"1,555",57.7,2018-2019
Tas,60105,Hobart Inner,55–59,"1,101","1,814",60.7,2018-2019
Tas,60105,Hobart Inner,60–64,"1,074","1,613",66.6,2018-2019
Tas,60105,Hobart Inner,65–69,"1,011","1,520",66.5,2018-2019
Tas,60105,Hobart Inner,70–74,784,"1,201",65.3,2018-2019
Tas,60105,Hobart Inner,50–69,"4,084","6,501",62.8,2018-2019
Tas,60106,Sorell - Dodges Ferry,50–54,360,617,58.3,2018-2019
Tas,60106,Sorell - Dodges Ferry,55–59,442,669,66.1,2018-2019
Tas,60106,Sorell - Dodges Ferry,60–64,443,609,72.8,2018-2019
Tas,60106,Sorell - Dodges Ferry,65–69,378,550,68.7,2018-2019
Tas,60106,Sorell - Dodges Ferry,70–74,256,405,63.4,2018-2019
Tas,60106,Sorell - Dodges Ferry,50–69,"1,622","2,444",66.4,2018-2019
Tas,60201,Launceston,50–54,"1,433","2,753",52.0,2018-2019
Tas,60201,Launceston,55–59,"1,667","2,814",59.2,2018-2019
Tas,60201,Launceston,60–64,"1,635","2,607",62.7,2018-2019
Tas,60201,Launceston,65–69,"1,542","2,426",63.6,2018-2019
Tas,60201,Launceston,70–74,"1,330","2,188",60.8,2018-2019
Tas,60201,Launceston,50–69,"6,277","10,598",59.2,2018-2019
Tas,60202,Meander Valley - West Tamar,50–54,404,865,46.7,2018-2019
Tas,60202,Meander Valley - West Tamar,55–59,515,952,54.1,2018-2019
Tas,60202,Meander Valley - West Tamar,60–64,607,979,62.0,2018-2019
Tas,60202,Meander Valley - West Tamar,65–69,550,936,58.7,2018-2019
Tas,60202,Meander Valley - West Tamar,70–74,419,728,57.6,2018-2019
Tas,60202,Meander Valley - West Tamar,50–69,"2,076","3,732",55.6,2018-2019
Tas,60203,North East,50–54,760,"1,348",56.4,2018-2019
Tas,60203,North East,55–59,918,"1,658",55.4,2018-2019
Tas,60203,North East,60–64,979,"1,593",61.5,2018-2019
Tas,60203,North East,65–69,922,"1,469",62.8,2018-2019
Tas,60203,North East,70–74,788,"1,244",63.4,2018-2019
Tas,60203,North East,50–69,"3,579","6,067",59.0,2018-2019
Tas,60301,Central Highlands (Tas),50–54,n.p.,n.p.,n.p.,2018-2019
Tas,60301,Central Highlands (Tas),55–59,n.p.,n.p.,n.p.,2018-2019
Tas,60301,Central Highlands (Tas),60–64,n.p.,n.p.,n.p.,2018-2019
Tas,60301,Central Highlands (Tas),65–69,n.p.,n.p.,n.p.,2018-2019
Tas,60301,Central Highlands (Tas),70–74,n.p.,n.p.,n.p.,2018-2019
Tas,60301,Central Highlands (Tas),50–69,n.p.,n.p.,n.p.,2018-2019
Tas,60302,Huon - Bruny Island,50–54,410,787,52.0,2018-2019
Tas,60302,Huon - Bruny Island,55–59,486,918,52.9,2018-2019
Tas,60302,Huon - Bruny Island,60–64,491,808,60.8,2018-2019
Tas,60302,Huon - Bruny Island,65–69,471,795,59.2,2018-2019
Tas,60302,Huon - Bruny Island,70–74,360,659,54.6,2018-2019
Tas,60302,Huon - Bruny Island,50–69,"1,857","3,308",56.2,2018-2019
Tas,60303,South East Coast,50–54,134,230,58.5,2018-2019
Tas,60303,South East Coast,55–59,191,330,57.9,2018-2019
Tas,60303,South East Coast,60–64,233,361,64.6,2018-2019
Tas,60303,South East Coast,65–69,247,375,66.0,2018-2019
Tas,60303,South East Coast,70–74,186,308,60.3,2018-2019
Tas,60303,South East Coast,50–69,806,"1,295",62.2,2018-2019
Tas,60401,Burnie - Ulverstone,50–54,984,"1,710",57.6,2018-2019
Tas,60401,Burnie - Ulverstone,55–59,"1,110","1,891",58.7,2018-2019
Tas,60401,Burnie - Ulverstone,60–64,"1,122","1,757",63.9,2018-2019
Tas,60401,Burnie - Ulverstone,65–69,"1,014","1,596",63.5,2018-2019
Tas,60401,Burnie - Ulverstone,70–74,871,"1,408",61.9,2018-2019
Tas,60401,Burnie - Ulverstone,50–69,"4,230","6,953",60.8,2018-2019
Tas,60402,Devonport,50–54,883,"1,616",54.6,2018-2019
Tas,60402,Devonport,55–59,"1,056","1,771",59.6,2018-2019
Tas,60402,Devonport,60–64,"1,077","1,689",63.8,2018-2019
Tas,60402,Devonport,65–69,"1,119","1,718",65.1,2018-2019
Tas,60402,Devonport,70–74,886,"1,460",60.7,2018-2019
Tas,60402,Devonport,50–69,"4,134","6,793",60.9,2018-2019
Tas,60403,West Coast,50–54,317,609,52.0,2018-2019
Tas,60403,West Coast,55–59,366,706,51.8,2018-2019
Tas,60403,West Coast,60–64,365,615,59.3,2018-2019
Tas,60403,West Coast,65–69,283,533,53.0,2018-2019
Tas,60403,West Coast,70–74,225,442,51.0,2018-2019
Tas,60403,West Coast,50–69,"1,329","2,463",54.0,2018-2019
ACT,80101,Belconnen,50–54,"1,319","2,667",49.5,2018-2019
ACT,80101,Belconnen,55–59,"1,490","2,607",57.2,2018-2019
ACT,80101,Belconnen,60–64,"1,523","2,581",59.0,2018-2019
ACT,80101,Belconnen,65–69,"1,620","2,569",63.1,2018-2019
ACT,80101,Belconnen,70–74,"1,291","2,197",58.8,2018-2019
ACT,80101,Belconnen,50–69,"5,951","10,423",57.1,2018-2019
ACT,80103,Canberra East,50–54,n.p.,n.p.,n.p.,2018-2019
ACT,80103,Canberra East,55–59,n.p.,n.p.,n.p.,2018-2019
ACT,80103,Canberra East,60–64,n.p.,n.p.,n.p.,2018-2019
ACT,80103,Canberra East,65–69,n.p.,n.p.,n.p.,2018-2019
ACT,80103,Canberra East,70–74,n.p.,n.p.,n.p.,2018-2019
ACT,80103,Canberra East,50–69,n.p.,n.p.,n.p.,2018-2019
ACT,80104,Gungahlin,50–54,996,"2,042",48.8,2018-2019
ACT,80104,Gungahlin,55–59,881,"1,654",53.3,2018-2019
ACT,80104,Gungahlin,60–64,781,"1,315",59.4,2018-2019
ACT,80104,Gungahlin,65–69,666,"1,094",60.9,2018-2019
ACT,80104,Gungahlin,70–74,435,727,59.8,2018-2019
ACT,80104,Gungahlin,50–69,"3,324","6,104",54.5,2018-2019
ACT,80105,North Canberra,50–54,755,"1,483",50.9,2018-2019
ACT,80105,North Canberra,55–59,761,"1,363",55.8,2018-2019
ACT,80105,North Canberra,60–64,662,"1,099",60.2,2018-2019
ACT,80105,North Canberra,65–69,598,932,64.2,2018-2019
ACT,80105,North Canberra,70–74,448,777,57.7,2018-2019
ACT,80105,North Canberra,50–69,"2,776","4,876",56.9,2018-2019
ACT,80106,South Canberra,50–54,475,"1,009",47.1,2018-2019
ACT,80106,South Canberra,55–59,577,"1,006",57.4,2018-2019
ACT,80106,South Canberra,60–64,486,910,53.5,2018-2019
ACT,80106,South Canberra,65–69,506,751,67.3,2018-2019
ACT,80106,South Canberra,70–74,429,656,65.4,2018-2019
ACT,80106,South Canberra,50–69,"2,044","3,675",55.6,2018-2019
ACT,80107,Tuggeranong,50–54,"1,673","3,208",52.2,2018-2019
ACT,80107,Tuggeranong,55–59,"1,913","3,224",59.3,2018-2019
ACT,80107,Tuggeranong,60–64,"1,773","2,794",63.5,2018-2019
ACT,80107,Tuggeranong,65–69,"1,516","2,232",67.9,2018-2019
ACT,80107,Tuggeranong,70–74,980,"1,648",59.5,2018-2019
ACT,80107,Tuggeranong,50–69,"6,875","11,458",60.0,2018-2019
ACT,80108,Weston Creek,50–54,363,735,49.5,2018-2019
ACT,80108,Weston Creek,55–59,382,708,54.0,2018-2019
ACT,80108,Weston Creek,60–64,357,605,59.0,2018-2019
ACT,80108,Weston Creek,65–69,392,681,57.6,2018-2019
ACT,80108,Weston Creek,70–74,377,776,48.7,2018-2019
ACT,80108,Weston Creek,50–69,"1,494","2,728",54.8,2018-2019
ACT,80109,Woden Valley,50–54,637,"1,232",51.7,2018-2019
ACT,80109,Woden Valley,55–59,655,"1,227",53.4,2018-2019
ACT,80109,Woden Valley,60–64,563,919,61.3,2018-2019
ACT,80109,Woden Valley,65–69,520,797,65.3,2018-2019
ACT,80109,Woden Valley,70–74,526,896,58.7,2018-2019
ACT,80109,Woden Valley,50–69,"2,375","4,173",56.9,2018-2019
ACT,80110,Molonglo,50–54,n.p.,n.p.,n.p.,2018-2019
ACT,80110,Molonglo,55–59,n.p.,n.p.,n.p.,2018-2019
ACT,80110,Molonglo,60–64,n.p.,n.p.,n.p.,2018-2019
ACT,80110,Molonglo,65–69,n.p.,n.p.,n.p.,2018-2019
ACT,80110,Molonglo,70–74,n.p.,n.p.,n.p.,2018-2019
ACT,80110,Molonglo,50–69,n.p.,n.p.,n.p.,2018-2019
ACT,80111,Urriarra - Namadgi,50–54,n.p.,n.p.,n.p.,2018-2019
ACT,80111,Urriarra - Namadgi,55–59,n.p.,n.p.,n.p.,2018-2019
ACT,80111,Urriarra - Namadgi,60–64,n.p.,n.p.,n.p.,2018-2019
ACT,80111,Urriarra - Namadgi,65–69,n.p.,n.p.,n.p.,2018-2019
ACT,80111,Urriarra - Namadgi,70–74,n.p.,n.p.,n.p.,2018-2019
ACT,80111,Urriarra - Namadgi,50–69,n.p.,n.p.,n.p.,2018-2019
NT,70101,Darwin City,50–54,292,807,36.2,2018-2019
NT,70101,Darwin City,55–59,339,798,42.5,2018-2019
NT,70101,Darwin City,60–64,260,565,46.1,2018-2019
NT,70101,Darwin City,65–69,214,442,48.5,2018-2019
NT,70101,Darwin City,70–74,120,293,40.9,2018-2019
NT,70101,Darwin City,50–69,"1,105","2,611",42.3,2018-2019
NT,70102,Darwin Suburbs,50–54,674,"1,786",37.8,2018-2019
NT,70102,Darwin Suburbs,55–59,711,"1,649",43.1,2018-2019
NT,70102,Darwin Suburbs,60–64,640,"1,403",45.6,2018-2019
NT,70102,Darwin Suburbs,65–69,552,"1,170",47.2,2018-2019
NT,70102,Darwin Suburbs,70–74,358,729,49.2,2018-2019
NT,70102,Darwin Suburbs,50–69,"2,577","6,007",42.9,2018-2019
NT,70103,Litchfield,50–54,247,846,29.2,2018-2019
NT,70103,Litchfield,55–59,287,758,37.8,2018-2019
NT,70103,Litchfield,60–64,219,575,38.1,2018-2019
NT,70103,Litchfield,65–69,145,421,34.5,2018-2019
NT,70103,Litchfield,70–74,85,287,29.5,2018-2019
NT,70103,Litchfield,50–69,898,"2,599",34.6,2018-2019
NT,70104,Palmerston,50–54,330,972,33.9,2018-2019
NT,70104,Palmerston,55–59,286,872,32.8,2018-2019
NT,70104,Palmerston,60–64,229,564,40.7,2018-2019
NT,70104,Palmerston,65–69,174,413,42.3,2018-2019
NT,70104,Palmerston,70–74,84,257,32.6,2018-2019
NT,70104,Palmerston,50–69,"1,020","2,820",36.2,2018-2019
NT,70201,Alice Springs,50–54,460,"1,344",34.2,2018-2019
NT,70201,Alice Springs,55–59,449,"1,267",35.5,2018-2019
NT,70201,Alice Springs,60–64,406,"1,058",38.4,2018-2019
NT,70201,Alice Springs,65–69,259,654,39.6,2018-2019
NT,70201,Alice Springs,70–74,143,373,38.4,2018-2019
NT,70201,Alice Springs,50–69,"1,574","4,322",36.4,2018-2019
NT,70202,Barkly,50–54,n.p.,n.p.,n.p.,2018-2019
NT,70202,Barkly,55–59,n.p.,n.p.,n.p.,2018-2019
NT,70202,Barkly,60–64,n.p.,n.p.,n.p.,2018-2019
NT,70202,Barkly,65–69,n.p.,n.p.,n.p.,2018-2019
NT,70202,Barkly,70–74,n.p.,n.p.,n.p.,2018-2019
NT,70202,Barkly,50–69,n.p.,n.p.,n.p.,2018-2019
NT,70203,Daly - Tiwi - West Arnhem,50–54,n.p.,n.p.,n.p.,2018-2019
NT,70203,Daly - Tiwi - West Arnhem,55–59,n.p.,n.p.,n.p.,2018-2019
NT,70203,Daly - Tiwi - West Arnhem,60–64,n.p.,n.p.,n.p.,2018-2019
NT,70203,Daly - Tiwi - West Arnhem,65–69,n.p.,n.p.,n.p.,2018-2019
NT,70203,Daly - Tiwi - West Arnhem,70–74,n.p.,n.p.,n.p.,2018-2019
NT,70203,Daly - Tiwi - West Arnhem,50–69,n.p.,n.p.,n.p.,2018-2019
NT,70204,East Arnhem,50–54,n.p.,n.p.,n.p.,2018-2019
NT,70204,East Arnhem,55–59,n.p.,n.p.,n.p.,2018-2019
NT,70204,East Arnhem,60–64,n.p.,n.p.,n.p.,2018-2019
NT,70204,East Arnhem,65–69,n.p.,n.p.,n.p.,2018-2019
NT,70204,East Arnhem,70–74,n.p.,n.p.,n.p.,2018-2019
NT,70204,East Arnhem,50–69,n.p.,n.p.,n.p.,2018-2019
NT,70205,Katherine,50–54,187,611,30.6,2018-2019
NT,70205,Katherine,55–59,184,503,36.5,2018-2019
NT,70205,Katherine,60–64,141,417,34.0,2018-2019
NT,70205,Katherine,65–69,107,261,41.0,2018-2019
NT,70205,Katherine,70–74,57,158,36.2,2018-2019
NT,70205,Katherine,50–69,619,"1,791",34.6,2018-2019
NSW,10102,Queanbeyan,50–54,"1,372","2,393",57.3,2019-2020
