sa3_code,Area_Label,Census_Year,Estimated_Resident_Population,Population_Density_Per_Km2,Estimated resident population - males (no.),Estimated resident population - females (no.),Median_Age_Males,Median_Age_Females,Median_Age_Overall,Males - 85 and over (no.),Females - 85 and over (no.),Number_of_Births,Number_of_Deaths,Standardised_Death_Rate,Overseas_Arrivals,Overseas_Departures,Net_Overseas_Migration,Indigenous_Population,Indigenous_Population_Percent,Born_in_Oceania_Excluding_Australia_Percent,Born_in_North_West_Europe_Percent,Born_in_Southern_Eastern_Europe_Percent,Born_in_North_Africa_Middle_East_Percent,Born_in_South_East_Asia_Percent,Born_in_North_East_Asia_Percent,Born_in_Southern_Central_Asia_Percent,Born_in_Americas_Percent,Born_in_Sub_Saharan_Africa_Percent,Total_Born_Overseas,Total_Born_Overseas_Percent,Number_of_Australian_Citizens,Number_of_Non_Australian_Citizens,Australian_Citizenship_Not_Stated,Australian_Citizen_Percent,Non_Australian_Citizen_Percent,Australian_Citizenship_Not_Stated_Percent,Speaks_Other_Language_At_Home,Speaks_Other_Language_At_Home_Percent,Males_Under_14,Females_Under_14,Males_15_to_24,Females_15_to_24,Males_25_to_34,Females_25_to_34,Males_35_to_44,Females_35_to_44,Males_45_to_54,Females_45_to_54,Males_55_to_64,Females_55_to_64,Males_65_to_74,Females_65_to_74,Males_75_to_84,Females_75_to_84,Males_85_and_over,Females_85_and_over
59350,Yalgoo,2021,364.00,,269.00,95.00,34.60,43.50,37.40,,5.00,3.00,3.00,,1.00,1.00,,66.00,19.40,3.20,2.10,,,2.10,,,0.90,3.20,40.00,11.80,175.00,17.00,154.00,51.50,5.00,45.30,16.00,4.70,,,,9.0,104.0,22.0,48.0,18.0,27.0,21.0,36.0,7.0,13.0,8.0,,,,5.00
59350,Yalgoo,2022,365.00,,,,,,,,,,,,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59360,Yilgarn,2011,,,,,,,,,,,,,,,,26.00,1.60,,,,,,,,,,,,1273.00,167.00,192.00,78.00,10.20,11.80,61.00,3.70,,,,,,,,,,,,,,,,,,
59360,Yilgarn,2016,,,,,,,,,,12.00,7.00,,,,,43.00,3.60,5.90,5.10,0.90,,1.70,,0.20,0.20,0.60,180.00,15.00,929.00,97.00,173.00,77.40,8.10,14.40,45.00,3.70,,,,,,,,,,,,,,,,,,
59360,Yilgarn,2017,1209.00,,729.00,480.00,46.00,43.70,45.30,10.00,5.00,22.00,12.00,,9.00,6.00,3.00,,,,,,,,,,,,,,,,,,,,,,81.0,70.0,47.0,37.0,118.0,70.0,107.0,70.0,141.0,98.0,124.0,61.0,63.0,47.0,38.0,22.0,10.00,5.00
59360,Yilgarn,2018,1205.00,,732.00,473.00,46.80,43.80,45.80,12.00,6.00,9.00,8.00,,8.00,6.00,2.00,,,,,,,,,,,,,,,,,,,,,,66.0,70.0,48.0,34.0,122.0,69.0,109.0,68.0,147.0,95.0,123.0,58.0,68.0,48.0,37.0,25.0,12.00,6.00
59360,Yilgarn,2019,1207.00,,743.00,464.00,47.30,46.40,47.00,12.00,10.00,11.00,10.00,,10.00,5.00,5.00,,,,,,,,,,,,,,,,,,,,,,62.0,51.0,51.0,34.0,113.0,71.0,121.0,71.0,145.0,86.0,132.0,53.0,64.0,60.0,43.0,28.0,12.00,10.00
59360,Yilgarn,2020,1209.00,,757.00,452.00,47.70,47.80,47.70,19.00,11.00,7.00,6.00,,10.00,4.00,6.00,,,,,,,,,,,,,,,,,,,,,,58.0,47.0,41.0,30.0,126.0,79.0,123.0,57.0,144.0,81.0,145.0,61.0,64.0,55.0,37.0,31.0,19.00,11.00
59360,Yilgarn,2021,1206.00,,757.00,449.00,46.80,48.80,47.10,18.00,14.00,11.00,6.00,,2.00,3.00,-1.00,26.00,2.20,5.40,5.50,0.50,,3.20,1.40,0.90,0.50,1.30,212.00,18.10,862.00,110.00,196.00,73.50,9.40,16.70,85.00,7.20,43.0,47.0,45.0,22.0,121.0,72.0,142.0,64.0,142.0,83.0,147.0,76.0,65.0,44.0,34.0,27.0,18.00,14.00
59360,Yilgarn,2022,1196.00,,,,,,,,,,,,7.00,4.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59370,York,2011,,,,,,,,,,,,,,,,115.00,3.40,,,,,,,,,,,,2980.00,191.00,214.00,87.80,5.60,6.30,91.00,2.70,,,,,,,,,,,,,,,,,,
59370,York,2016,,,,,,,,,,28.00,24.00,5.70,,,,116.00,3.20,2.80,10.40,0.60,,0.60,,0.20,0.50,1.10,593.00,16.50,3020.00,179.00,404.00,83.80,5.00,11.20,86.00,2.40,,,,,,,,,,,,,,,,,,
59370,York,2017,3595.00,1.70,1801.00,1794.00,51.20,51.50,51.40,34.00,48.00,24.00,33.00,5.30,3.00,3.00,,,,,,,,,,,,,,,,,,,,,,,311.0,311.0,162.0,96.0,135.0,147.0,149.0,179.0,248.0,260.0,296.0,337.0,320.0,276.0,146.0,140.0,34.00,48.00
59370,York,2018,3578.00,1.70,1792.00,1786.00,52.10,52.00,52.10,37.00,50.00,35.00,31.00,,3.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,304.0,306.0,144.0,101.0,130.0,139.0,150.0,186.0,241.0,245.0,312.0,342.0,319.0,267.0,155.0,150.0,37.00,50.00
59370,York,2019,3556.00,1.70,1789.00,1767.00,53.70,52.80,53.20,40.00,51.00,30.00,32.00,,3.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,293.0,282.0,145.0,107.0,122.0,142.0,146.0,178.0,220.0,234.0,328.0,337.0,328.0,274.0,167.0,162.0,40.00,51.00
59370,York,2020,3573.00,1.70,1802.00,1771.00,55.20,54.20,54.70,37.00,53.00,17.00,20.00,,3.00,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,272.0,268.0,135.0,97.0,115.0,138.0,167.0,185.0,207.0,216.0,329.0,345.0,354.0,291.0,186.0,178.0,37.00,53.00
59370,York,2021,3553.00,1.70,1775.00,1778.00,56.50,54.80,55.70,53.00,56.00,29.00,35.00,,1.00,1.00,,144.00,4.20,2.70,11.10,0.60,,0.80,0.10,0.40,0.70,1.10,613.00,17.70,3027.00,151.00,283.00,87.50,4.40,8.20,107.00,3.10,260.0,248.0,122.0,106.0,121.0,140.0,152.0,193.0,199.0,207.0,321.0,336.0,364.0,314.0,183.0,178.0,53.00,56.00
59370,York,2022,3565.00,1.70,,,,,,,,,,,3.00,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60210,Break O'Day,2011,,,,,,,,,,,,,,,,232.00,3.70,,,,,,,,,,,,5631.00,223.00,343.00,90.90,3.60,5.50,123.00,2.00,,,,,,,,,,,,,,,,,,
60210,Break O'Day,2016,,,,,,,,,,52.00,79.00,7.70,,,,234.00,3.80,1.50,8.50,0.40,,0.60,0.20,0.20,0.70,0.30,762.00,12.50,5442.00,208.00,450.00,89.20,3.40,7.40,129.00,2.10,,,,,,,,,,,,,,,,,,
60210,Break O'Day,2017,6282.00,1.80,3215.00,3067.00,54.60,53.70,54.20,60.00,80.00,47.00,,8.20,16.00,8.00,8.00,,,,,,,,,,,,,,,,,,,,,,457.0,427.0,268.0,240.0,200.0,228.0,276.0,292.0,430.0,421.0,639.0,628.0,629.0,520.0,256.0,231.0,60.00,80.00
60210,Break O'Day,2018,6412.00,1.80,3294.00,3118.00,54.90,54.00,54.50,63.00,82.00,51.00,74.00,7.70,18.00,8.00,10.00,,,,,,,,,,,,,,,,,,,,,,459.0,423.0,275.0,248.0,223.0,223.0,289.0,300.0,407.0,421.0,657.0,649.0,648.0,529.0,273.0,243.0,63.00,82.00
60210,Break O'Day,2019,6566.00,1.90,3383.00,3183.00,55.40,54.00,54.80,59.00,80.00,48.00,,6.90,20.00,9.00,11.00,,,,,,,,,,,,,,,,,,,,,,465.0,422.0,257.0,253.0,247.0,229.0,306.0,306.0,392.0,420.0,691.0,658.0,667.0,559.0,299.0,256.0,59.00,80.00
60210,Break O'Day,2020,6725.00,1.90,3470.00,3255.00,56.00,54.40,55.20,64.00,86.00,48.00,61.00,5.60,23.00,9.00,14.00,,,,,,,,,,,,,,,,,,,,,,471.0,417.0,241.0,245.0,262.0,232.0,323.0,320.0,388.0,447.0,705.0,669.0,699.0,561.0,317.0,278.0,64.00,86.00
60210,Break O'Day,2021,6936.00,2.00,3594.00,3342.00,56.90,55.00,55.90,70.00,89.00,52.00,88.00,5.60,6.00,6.00,,296.00,4.40,1.80,7.70,0.30,0.10,1.00,0.20,0.50,0.80,0.50,885.00,13.10,6057.00,309.00,405.00,89.50,4.60,6.00,205.00,3.00,485.0,418.0,238.0,215.0,259.0,248.0,319.0,337.0,403.0,452.0,708.0,697.0,762.0,593.0,350.0,293.0,70.00,89.00
60210,Break O'Day,2022,7013.00,2.00,,,,,,,,,,,32.00,13.00,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60410,Brighton,2011,,,,,,,,,,,,,,,,1163.00,7.50,,,,,,,,,,,,14049.00,284.00,1123.00,90.90,1.80,7.30,292.00,1.90,,,,,,,,,,,,,,,,,,
60410,Brighton,2016,,,,,,,,,,285.00,112.00,9.10,,,,1549.00,9.40,0.60,2.40,0.50,0.10,0.50,0.10,0.10,0.20,0.10,768.00,4.70,15099.00,257.00,1152.00,91.40,1.60,7.00,314.00,1.90,,,,,,,,,,,,,,,,,,
60410,Brighton,2017,17106.00,99.90,8507.00,8599.00,33.40,34.50,34.00,44.00,88.00,277.00,,9.00,27.00,13.00,14.00,,,,,,,,,,,,,,,,,,,,,,2144.0,1902.0,1194.0,1180.0,1107.0,1272.0,1070.0,1109.0,1037.0,1054.0,964.0,1040.0,700.0,691.0,247.0,263.0,44.00,88.00
60410,Brighton,2018,17585.00,102.70,8702.00,8883.00,33.40,34.50,34.00,47.00,92.00,270.00,98.00,8.50,30.00,12.00,18.00,,,,,,,,,,,,,,,,,,,,,,2174.0,1964.0,1204.0,1190.0,1157.0,1352.0,1078.0,1115.0,1056.0,1089.0,982.0,1057.0,731.0,741.0,273.0,283.0,47.00,92.00
60410,Brighton,2019,18129.00,105.90,8918.00,9211.00,33.40,34.50,34.00,51.00,94.00,251.00,,7.80,35.00,15.00,20.00,,,,,,,,,,,,,,,,,,,,,,2203.0,2046.0,1207.0,1187.0,1232.0,1435.0,1080.0,1162.0,1081.0,1116.0,1002.0,1065.0,754.0,798.0,308.0,308.0,51.00,94.00
60410,Brighton,2020,18682.00,109.20,9139.00,9543.00,33.50,34.60,34.10,53.00,99.00,334.00,116.00,7.30,39.00,15.00,24.00,,,,,,,,,,,,,,,,,,,,,,2233.0,2109.0,1206.0,1204.0,1318.0,1508.0,1102.0,1216.0,1108.0,1131.0,991.0,1087.0,797.0,850.0,331.0,339.0,53.00,99.00
60410,Brighton,2021,19263.00,112.50,9371.00,9892.00,33.90,35.00,34.50,48.00,99.00,287.00,122.00,7.30,9.00,10.00,-1.00,2204.00,11.60,0.60,2.30,0.40,0.10,0.80,0.30,0.90,0.40,0.40,1183.00,6.20,17425.00,596.00,974.00,91.70,3.10,5.10,628.00,3.30,2280.0,2180.0,1220.0,1224.0,1337.0,1537.0,1149.0,1271.0,1151.0,1198.0,992.0,1099.0,826.0,897.0,368.0,387.0,48.00,99.00
60410,Brighton,2022,19687.00,115.00,,,,,,,,,,,33.00,12.00,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60610,Burnie,2011,,,,,,,,,,,,,,,,1103.00,5.70,,,,,,,,,,,,17795.00,631.00,902.00,92.10,3.30,4.70,519.00,2.70,,,,,,,,,,,,,,,,,,
60610,Burnie,2016,,,,,,,,,,225.00,188.00,7.30,,,,1313.00,6.90,1.00,4.00,0.50,0.20,0.90,0.40,0.50,0.40,0.40,1566.00,8.30,17242.00,557.00,1100.00,91.30,2.90,5.80,552.00,2.90,,,,,,,,,,,,,,,,,,
60610,Burnie,2017,19412.00,31.80,9364.00,10048.00,39.20,40.60,39.90,148.00,277.00,230.00,,7.00,66.00,31.00,35.00,,,,,,,,,,,,,,,,,,,,,,1766.0,1818.0,1365.0,1346.0,1133.0,1215.0,1053.0,1145.0,1278.0,1371.0,1168.0,1274.0,945.0,991.0,508.0,611.0,148.00,277.00
60610,Burnie,2018,19707.00,32.30,9555.00,10152.00,39.10,40.50,39.80,148.00,270.00,241.00,168.00,6.60,72.00,31.00,41.00,,,,,,,,,,,,,,,,,,,,,,1798.0,1811.0,1366.0,1362.0,1183.0,1265.0,1067.0,1137.0,1286.0,1377.0,1222.0,1311.0,969.0,1023.0,516.0,596.0,148.00,270.00
60610,Burnie,2019,20066.00,32.80,9768.00,10298.00,39.10,40.20,39.70,148.00,259.00,234.00,,6.40,83.00,33.00,50.00,,,,,,,,,,,,,,,,,,,,,,1847.0,1816.0,1331.0,1373.0,1243.0,1349.0,1091.0,1146.0,1292.0,1365.0,1277.0,1336.0,992.0,1063.0,547.0,591.0,148.00,259.00
60610,Burnie,2020,20392.00,33.40,9982.00,10410.00,38.80,40.20,39.60,144.00,254.00,235.00,177.00,6.50,92.00,35.00,57.00,,,,,,,,,,,,,,,,,,,,,,1903.0,1821.0,1304.0,1335.0,1344.0,1413.0,1118.0,1194.0,1290.0,1345.0,1286.0,1384.0,1027.0,1044.0,566.0,620.0,144.00,254.00
60610,Burnie,2021,20441.00,33.50,10012.00,10429.00,39.20,40.40,39.80,145.00,254.00,245.00,181.00,6.60,21.00,23.00,-2.00,1692.00,8.50,1.10,3.80,0.50,0.30,1.00,0.60,1.70,0.50,0.60,2005.00,10.10,18104.00,934.00,880.00,90.90,4.70,4.40,931.00,4.70,1921.0,1824.0,1255.0,1313.0,1352.0,1399.0,1093.0,1230.0,1338.0,1334.0,1265.0,1369.0,1053.0,1077.0,590.0,629.0,145.00,254.00
60610,Burnie,2022,20497.00,33.50,,,,,,,,,,,111.00,47.00,64.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60810,Central Coast (Tas.),2011,,,,,,,,,,,,,,,,1268.00,5.90,,,,,,,,,,,,19874.00,506.00,982.00,93.00,2.40,4.60,332.00,1.60,,,,,,,,,,,,,,,,,,
60810,Central Coast (Tas.),2016,,,,,,,,,,186.00,208.00,6.60,,,,1482.00,6.90,0.90,5.70,0.40,0.10,0.50,0.20,0.20,0.40,0.30,1843.00,8.60,19553.00,554.00,1254.00,91.50,2.60,5.90,374.00,1.80,,,,,,,,,,,,,,,,,,
60810,Central Coast (Tas.),2017,22067.00,23.60,10793.00,11274.00,45.00,47.00,46.00,212.00,311.00,210.00,,6.80,53.00,26.00,27.00,,,,,,,,,,,,,,,,,,,,,,1945.0,1845.0,1304.0,1205.0,1040.0,1075.0,1107.0,1211.0,1425.0,1594.0,1646.0,1800.0,1410.0,1422.0,704.0,811.0,212.00,311.00
60810,Central Coast (Tas.),2018,22400.00,24.00,10952.00,11448.00,45.10,47.20,46.30,226.00,333.00,170.00,167.00,5.80,58.00,24.00,34.00,,,,,,,,,,,,,,,,,,,,,,1951.0,1858.0,1285.0,1193.0,1089.0,1134.0,1133.0,1216.0,1400.0,1604.0,1671.0,1810.0,1442.0,1478.0,755.0,822.0,226.00,333.00
60810,Central Coast (Tas.),2019,22710.00,24.30,11112.00,11598.00,45.30,47.60,46.50,225.00,347.00,189.00,,5.70,67.00,28.00,39.00,,,,,,,,,,,,,,,,,,,,,,1966.0,1852.0,1256.0,1189.0,1153.0,1169.0,1149.0,1220.0,1370.0,1585.0,1730.0,1841.0,1456.0,1504.0,807.0,891.0,225.00,347.00
60810,Central Coast (Tas.),2020,23131.00,24.80,11336.00,11795.00,45.70,48.00,47.00,253.00,361.00,216.00,241.00,5.50,75.00,29.00,46.00,,,,,,,,,,,,,,,,,,,,,,1962.0,1847.0,1227.0,1174.0,1210.0,1221.0,1182.0,1218.0,1367.0,1609.0,1771.0,1856.0,1531.0,1569.0,833.0,940.0,253.00,361.00
60810,Central Coast (Tas.),2021,23278.00,24.90,11430.00,11848.00,46.30,48.70,47.60,271.00,382.00,216.00,229.00,5.80,18.00,21.00,-3.00,1875.00,8.20,1.10,5.40,0.40,0.10,0.70,0.40,0.60,0.50,0.40,2149.00,9.40,20938.00,799.00,1028.00,92.00,3.50,4.50,556.00,2.40,1939.0,1796.0,1229.0,1185.0,1199.0,1187.0,1193.0,1242.0,1373.0,1561.0,1803.0,1913.0,1536.0,1600.0,887.0,982.0,271.00,382.00
60810,Central Coast (Tas.),2022,23360.00,25.00,,,,,,,,,,,73.00,27.00,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61010,Central Highlands (Tas.),2011,,,,,,,,,,,,,,,,111.00,4.90,,,,,,,,,,,,2039.00,63.00,152.00,90.30,2.80,6.70,40.00,1.80,,,,,,,,,,,,,,,,,,
61010,Central Highlands (Tas.),2016,,,,,,,,,,23.00,19.00,,,,,116.00,5.40,1.40,5.10,0.30,,0.60,,,0.40,0.30,183.00,8.50,1938.00,60.00,148.00,90.30,2.80,6.90,23.00,1.10,,,,,,,,,,,,,,,,,,
61010,Central Highlands (Tas.),2017,2229.00,0.30,1204.00,1025.00,51.60,47.10,49.70,13.00,5.00,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,187.0,98.0,86.0,104.0,102.0,119.0,112.0,175.0,140.0,232.0,184.0,207.0,155.0,79.0,54.0,13.00,5.00
61010,Central Highlands (Tas.),2018,2307.00,0.30,1253.00,1054.00,51.80,46.70,49.60,14.00,8.00,26.00,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,189.0,97.0,94.0,120.0,107.0,122.0,118.0,169.0,141.0,256.0,184.0,215.0,161.0,77.0,52.0,14.00,8.00
61010,Central Highlands (Tas.),2019,2396.00,0.30,1306.00,1090.00,51.90,46.60,49.60,13.00,8.00,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,188.0,117.0,100.0,128.0,117.0,126.0,125.0,164.0,142.0,268.0,185.0,221.0,175.0,87.0,50.0,13.00,8.00
61010,Central Highlands (Tas.),2020,2498.00,0.30,1364.00,1134.00,52.20,46.60,49.90,14.00,10.00,23.00,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,190.0,128.0,99.0,125.0,123.0,137.0,136.0,169.0,139.0,282.0,200.0,235.0,179.0,93.0,58.0,14.00,10.00
61010,Central Highlands (Tas.),2021,2580.00,0.30,1415.00,1165.00,52.20,46.20,49.90,14.00,10.00,35.00,22.00,,,,,154.00,6.10,1.30,5.20,0.60,,0.80,0.50,1.00,0.40,0.20,252.00,10.00,2194.00,103.00,220.00,87.10,4.10,8.70,83.00,3.30,183.0,200.0,146.0,97.0,130.0,132.0,137.0,137.0,171.0,129.0,283.0,209.0,251.0,190.0,100.0,61.0,14.00,10.00
61010,Central Highlands (Tas.),2022,2585.00,0.30,,,,,,,,,,,9.00,4.00,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61210,Circular Head,2011,,,,,,,,,,,,,,,,938.00,11.80,,,,,,,,,,,,7170.00,382.00,419.00,89.90,4.80,5.30,138.00,1.70,,,,,,,,,,,,,,,,,,
61210,Circular Head,2016,,,,,,,,,,112.00,79.00,7.90,,,,1244.00,15.70,3.20,2.70,0.20,0.10,0.60,0.50,0.10,0.50,0.40,649.00,8.20,7016.00,341.00,572.00,88.60,4.30,7.20,173.00,2.20,,,,,,,,,,,,,,,,,,
61210,Circular Head,2017,8131.00,1.70,4163.00,3968.00,39.20,41.00,40.20,41.00,71.00,99.00,,8.70,43.00,20.00,23.00,,,,,,,,,,,,,,,,,,,,,,861.0,810.0,560.0,468.0,480.0,445.0,428.0,433.0,533.0,540.0,641.0,589.0,434.0,399.0,185.0,213.0,41.00,71.00
61210,Circular Head,2018,8161.00,1.70,4193.00,3968.00,39.40,40.80,40.10,51.00,77.00,92.00,49.00,7.60,46.00,19.00,27.00,,,,,,,,,,,,,,,,,,,,,,837.0,797.0,561.0,450.0,497.0,480.0,427.0,424.0,535.0,510.0,634.0,600.0,459.0,411.0,192.0,219.0,51.00,77.00
61210,Circular Head,2019,8207.00,1.70,4229.00,3978.00,39.70,40.70,40.10,54.00,75.00,115.00,,6.80,54.00,22.00,32.00,,,,,,,,,,,,,,,,,,,,,,834.0,782.0,544.0,440.0,518.0,507.0,432.0,426.0,526.0,488.0,635.0,602.0,484.0,436.0,202.0,222.0,54.00,75.00
61210,Circular Head,2020,8295.00,1.70,4307.00,3988.00,39.90,41.00,40.50,65.00,90.00,107.00,70.00,6.00,58.00,22.00,36.00,,,,,,,,,,,,,,,,,,,,,,831.0,770.0,514.0,435.0,563.0,514.0,465.0,427.0,529.0,478.0,632.0,611.0,489.0,442.0,219.0,221.0,65.00,90.00
61210,Circular Head,2021,8335.00,1.70,4332.00,4003.00,40.20,41.60,40.90,74.00,92.00,113.00,54.00,6.00,14.00,16.00,-2.00,1404.00,17.30,3.00,3.10,0.20,,0.60,0.50,2.10,0.50,0.40,851.00,10.50,6940.00,524.00,652.00,85.50,6.50,8.00,356.00,4.40,842.0,772.0,473.0,436.0,582.0,495.0,481.0,436.0,529.0,497.0,617.0,580.0,498.0,470.0,236.0,225.0,74.00,92.00
61210,Circular Head,2022,8383.00,1.70,,,,,,,,,,,59.00,22.00,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61410,Clarence,2011,,,,,,,,,,,,,,,,1496.00,2.90,,,,,,,,,,,,47471.00,1598.00,2777.00,91.60,3.10,5.40,1850.00,3.60,,,,,,,,,,,,,,,,,,
61410,Clarence,2016,,,,,,,,,,663.00,507.00,5.90,,,,1939.00,3.50,1.00,5.50,0.60,0.20,0.70,0.60,0.50,0.60,0.50,5572.00,10.20,49799.00,1694.00,3326.00,90.80,3.10,6.10,2236.00,4.10,,,,,,,,,,,,,,,,,,
61410,Clarence,2017,56800.00,150.30,28119.00,28681.00,40.50,43.30,41.90,597.00,956.00,656.00,,5.90,340.00,162.00,178.00,,,,,,,,,,,,,,,,,,,,,,5351.0,4962.0,3410.0,3061.0,3483.0,3465.0,3364.0,3475.0,3614.0,3770.0,3744.0,3906.0,2983.0,3217.0,1573.0,1869.0,597.00,956.00
61410,Clarence,2018,58365.00,154.40,28813.00,29552.00,40.00,42.90,41.40,619.00,983.00,628.00,468.00,5.70,369.00,147.00,222.00,,,,,,,,,,,,,,,,,,,,,,5427.0,5033.0,3447.0,3169.0,3803.0,3755.0,3445.0,3559.0,3593.0,3761.0,3764.0,3998.0,3084.0,3371.0,1631.0,1923.0,619.00,983.00
61410,Clarence,2019,59926.00,158.60,29475.00,30451.00,39.50,42.40,41.00,642.00,1002.00,701.00,,5.50,424.00,171.00,253.00,,,,,,,,,,,,,,,,,,,,,,5481.0,5135.0,3422.0,3186.0,4153.0,4071.0,3527.0,3729.0,3585.0,3751.0,3793.0,4084.0,3197.0,3470.0,1675.0,2023.0,642.00,1002.00
61410,Clarence,2020,61407.00,162.50,30081.00,31326.00,39.10,42.20,40.70,647.00,1021.00,662.00,480.00,5.20,468.00,180.00,288.00,,,,,,,,,,,,,,,,,,,,,,5494.0,5214.0,3432.0,3182.0,4450.0,4353.0,3697.0,3911.0,3583.0,3765.0,3786.0,4179.0,3253.0,3585.0,1739.0,2116.0,647.00,1021.00
61410,Clarence,2021,62396.00,165.10,30493.00,31903.00,39.10,42.60,40.80,678.00,1055.00,710.00,499.00,5.10,112.00,127.00,-15.00,2623.00,4.30,0.90,4.90,0.70,0.20,1.30,1.80,2.80,1.00,0.70,8753.00,14.20,54280.00,4533.00,2717.00,88.20,7.40,4.40,5166.00,8.40,5564.0,5253.0,3378.0,3147.0,4519.0,4331.0,3884.0,4125.0,3621.0,3823.0,3744.0,4193.0,3287.0,3703.0,1818.0,2273.0,678.00,1055.00
61410,Clarence,2022,63138.00,167.00,,,,,,,,,,,443.00,167.00,276.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61510,Derwent Valley,2011,,,,,,,,,,,,,,,,396.00,4.10,,,,,,,,,,,,9013.00,240.00,454.00,92.90,2.50,4.70,128.00,1.30,,,,,,,,,,,,,,,,,,
61510,Derwent Valley,2016,,,,,,,,,,114.00,88.00,7.20,,,,465.00,4.60,0.90,4.60,0.40,,0.30,0.20,0.10,0.30,0.10,710.00,7.10,9135.00,251.00,636.00,91.10,2.50,6.30,162.00,1.60,,,,,,,,,,,,,,,,,,
61510,Derwent Valley,2017,10262.00,2.50,5196.00,5066.00,41.70,42.80,42.20,50.00,110.00,117.00,,7.00,22.00,11.00,11.00,,,,,,,,,,,,,,,,,,,,,,1008.0,926.0,636.0,558.0,575.0,588.0,593.0,600.0,689.0,742.0,771.0,722.0,590.0,540.0,284.0,280.0,50.00,110.00
61510,Derwent Valley,2018,10533.00,2.60,5342.00,5191.00,41.20,42.60,41.90,52.00,103.00,121.00,92.00,7.20,23.00,10.00,13.00,,,,,,,,,,,,,,,,,,,,,,1028.0,940.0,667.0,585.0,598.0,615.0,626.0,610.0,698.0,727.0,785.0,752.0,594.0,563.0,294.0,296.0,52.00,103.00
61510,Derwent Valley,2019,10814.00,2.60,5481.00,5333.00,41.10,42.30,41.70,69.00,107.00,111.00,,7.10,28.00,12.00,16.00,,,,,,,,,,,,,,,,,,,,,,1045.0,960.0,673.0,632.0,636.0,627.0,638.0,618.0,700.0,727.0,814.0,780.0,607.0,581.0,299.0,301.0,69.00,107.00
61510,Derwent Valley,2020,11038.00,2.70,5586.00,5452.00,40.80,42.00,41.40,79.00,106.00,106.00,102.00,7.10,30.00,12.00,18.00,,,,,,,,,,,,,,,,,,,,,,1047.0,980.0,687.0,649.0,669.0,632.0,665.0,652.0,722.0,733.0,798.0,797.0,619.0,599.0,300.0,304.0,79.00,106.00
61510,Derwent Valley,2021,11114.00,2.70,5623.00,5491.00,41.40,41.90,41.60,79.00,106.00,117.00,76.00,6.40,8.00,8.00,,724.00,6.60,1.00,4.30,0.50,0.10,0.40,0.30,0.40,0.50,0.20,845.00,7.70,9977.00,343.00,622.00,91.20,3.10,5.70,250.00,2.30,1049.0,986.0,689.0,643.0,633.0,629.0,690.0,680.0,735.0,751.0,822.0,784.0,629.0,601.0,297.0,311.0,79.00,106.00
61510,Derwent Valley,2022,11251.00,2.70,,,,,,,,,,,29.00,11.00,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61610,Devonport,2011,,,,,,,,,,,,,,,,1292.00,5.20,,,,,,,,,,,,22624.00,683.00,1309.00,91.90,2.80,5.30,551.00,2.20,,,,,,,,,,,,,,,,,,
61610,Devonport,2016,,,,,,,,,,284.00,273.00,6.70,,,,1573.00,6.40,0.90,4.50,0.40,0.10,0.80,0.60,0.50,0.40,0.30,2082.00,8.40,22540.00,674.00,1487.00,91.20,2.70,6.00,727.00,2.90,,,,,,,,,,,,,,,,,,
61610,Devonport,2017,25479.00,229.00,12183.00,13296.00,41.30,43.90,42.60,255.00,457.00,251.00,,6.60,125.00,59.00,66.00,,,,,,,,,,,,,,,,,,,,,,2299.0,2325.0,1549.0,1529.0,1456.0,1517.0,1335.0,1483.0,1541.0,1712.0,1596.0,1768.0,1406.0,1610.0,746.0,895.0,255.00,457.00
61610,Devonport,2018,25984.00,233.50,12543.00,13441.00,41.00,43.70,42.40,260.00,447.00,265.00,254.00,6.20,134.00,55.00,79.00,,,,,,,,,,,,,,,,,,,,,,2349.0,2323.0,1584.0,1527.0,1558.0,1616.0,1354.0,1449.0,1582.0,1723.0,1618.0,1806.0,1445.0,1639.0,793.0,911.0,260.00,447.00
