State_and_territory,SA3_name,Year,Age_group,Participants
Qld,Innisfail - Cassowary Coast,2019,60–64,769
Qld,Innisfail - Cassowary Coast,2019,65–69,652
Qld,Innisfail - Cassowary Coast,2019,70–74,475
Qld,Innisfail - Cassowary Coast,2019,50–69,2797
Qld,Innisfail - Cassowary Coast,2019,50–74,3273
Qld,Innisfail - Cassowary Coast,2020,50–54,595
Qld,Innisfail - Cassowary Coast,2020,55–59,718
Qld,Innisfail - Cassowary Coast,2020,60–64,761
Qld,Innisfail - Cassowary Coast,2020,65–69,659
Qld,Innisfail - Cassowary Coast,2020,70–74,518
Qld,Innisfail - Cassowary Coast,2020,50–69,2733
Qld,Innisfail - Cassowary Coast,2020,50–74,3252
Qld,Port Douglas - Daintree,2018,50–54,227
Qld,Port Douglas - Daintree,2018,55–59,237
Qld,Port Douglas - Daintree,2018,60–64,242
Qld,Port Douglas - Daintree,2018,65–69,196
Qld,Port Douglas - Daintree,2018,70–74,153
Qld,Port Douglas - Daintree,2018,50–69,903
Qld,Port Douglas - Daintree,2018,50–74,1056
Qld,Port Douglas - Daintree,2019,50–54,240
Qld,Port Douglas - Daintree,2019,55–59,240
Qld,Port Douglas - Daintree,2019,60–64,262
Qld,Port Douglas - Daintree,2019,65–69,201
Qld,Port Douglas - Daintree,2019,70–74,164
Qld,Port Douglas - Daintree,2019,50–69,944
Qld,Port Douglas - Daintree,2019,50–74,1108
Qld,Port Douglas - Daintree,2020,50–54,230
Qld,Port Douglas - Daintree,2020,55–59,245
Qld,Port Douglas - Daintree,2020,60–64,260
Qld,Port Douglas - Daintree,2020,65–69,206
Qld,Port Douglas - Daintree,2020,70–74,165
Qld,Port Douglas - Daintree,2020,50–69,942
Qld,Port Douglas - Daintree,2020,50–74,1107
Qld,Tablelands (East) - Kuranda,2018,50–54,703
Qld,Tablelands (East) - Kuranda,2018,55–59,799
Qld,Tablelands (East) - Kuranda,2018,60–64,922
Qld,Tablelands (East) - Kuranda,2018,65–69,885
Qld,Tablelands (East) - Kuranda,2018,70–74,684
Qld,Tablelands (East) - Kuranda,2018,50–69,3308
Qld,Tablelands (East) - Kuranda,2018,50–74,3992
Qld,Tablelands (East) - Kuranda,2019,50–54,735
Qld,Tablelands (East) - Kuranda,2019,55–59,837
Qld,Tablelands (East) - Kuranda,2019,60–64,908
Qld,Tablelands (East) - Kuranda,2019,65–69,896
Qld,Tablelands (East) - Kuranda,2019,70–74,725
Qld,Tablelands (East) - Kuranda,2019,50–69,3376
Qld,Tablelands (East) - Kuranda,2019,50–74,4101
Qld,Tablelands (East) - Kuranda,2020,50–54,694
Qld,Tablelands (East) - Kuranda,2020,55–59,822
Qld,Tablelands (East) - Kuranda,2020,60–64,856
Qld,Tablelands (East) - Kuranda,2020,65–69,886
Qld,Tablelands (East) - Kuranda,2020,70–74,705
Qld,Tablelands (East) - Kuranda,2020,50–69,3258
Qld,Tablelands (East) - Kuranda,2020,50–74,3963
Qld,Darling Downs (West) - Maranoa,2018,50–54,688
Qld,Darling Downs (West) - Maranoa,2018,55–59,767
Qld,Darling Downs (West) - Maranoa,2018,60–64,659
Qld,Darling Downs (West) - Maranoa,2018,65–69,627
Qld,Darling Downs (West) - Maranoa,2018,70–74,473
Qld,Darling Downs (West) - Maranoa,2018,50–69,2741
Qld,Darling Downs (West) - Maranoa,2018,50–74,3215
Qld,Darling Downs (West) - Maranoa,2019,50–54,696
Qld,Darling Downs (West) - Maranoa,2019,55–59,770
Qld,Darling Downs (West) - Maranoa,2019,60–64,676
Qld,Darling Downs (West) - Maranoa,2019,65–69,642
Qld,Darling Downs (West) - Maranoa,2019,70–74,494
Qld,Darling Downs (West) - Maranoa,2019,50–69,2783
Qld,Darling Downs (West) - Maranoa,2019,50–74,3277
Qld,Darling Downs (West) - Maranoa,2020,50–54,704
Qld,Darling Downs (West) - Maranoa,2020,55–59,733
Qld,Darling Downs (West) - Maranoa,2020,60–64,659
Qld,Darling Downs (West) - Maranoa,2020,65–69,631
Qld,Darling Downs (West) - Maranoa,2020,70–74,472
Qld,Darling Downs (West) - Maranoa,2020,50–69,2727
Qld,Darling Downs (West) - Maranoa,2020,50–74,3199
Qld,Darling Downs - East,2018,50–54,646
Qld,Darling Downs - East,2018,55–59,782
Qld,Darling Downs - East,2018,60–64,765
Qld,Darling Downs - East,2018,65–69,704
Qld,Darling Downs - East,2018,70–74,605
Qld,Darling Downs - East,2018,50–69,2897
Qld,Darling Downs - East,2018,50–74,3502
Qld,Darling Downs - East,2019,50–54,646
Qld,Darling Downs - East,2019,55–59,788
Qld,Darling Downs - East,2019,60–64,787
Qld,Darling Downs - East,2019,65–69,675
Qld,Darling Downs - East,2019,70–74,607
Qld,Darling Downs - East,2019,50–69,2896
Qld,Darling Downs - East,2019,50–74,3503
Qld,Darling Downs - East,2020,50–54,628
Qld,Darling Downs - East,2020,55–59,747
Qld,Darling Downs - East,2020,60–64,774
Qld,Darling Downs - East,2020,65–69,644
Qld,Darling Downs - East,2020,70–74,608
Qld,Darling Downs - East,2020,50–69,2793
Qld,Darling Downs - East,2020,50–74,3401
Qld,Granite Belt,2018,50–54,679
Qld,Granite Belt,2018,55–59,903
Qld,Granite Belt,2018,60–64,923
Qld,Granite Belt,2018,65–69,960
Qld,Granite Belt,2018,70–74,685
Qld,Granite Belt,2018,50–69,3465
Qld,Granite Belt,2018,50–74,4150
Qld,Granite Belt,2019,50–54,669
Qld,Granite Belt,2019,55–59,843
Qld,Granite Belt,2019,60–64,933
Qld,Granite Belt,2019,65–69,933
Qld,Granite Belt,2019,70–74,731
Qld,Granite Belt,2019,50–69,3378
Qld,Granite Belt,2019,50–74,4109
Qld,Granite Belt,2020,50–54,651
Qld,Granite Belt,2020,55–59,824
Qld,Granite Belt,2020,60–64,881
Qld,Granite Belt,2020,65–69,926
Qld,Granite Belt,2020,70–74,767
Qld,Granite Belt,2020,50–69,3282
Qld,Granite Belt,2020,50–74,4048
Qld,Central Highlands (Qld),2018,50–54,435
Qld,Central Highlands (Qld),2018,55–59,463
Qld,Central Highlands (Qld),2018,60–64,330
Qld,Central Highlands (Qld),2018,65–69,233
Qld,Central Highlands (Qld),2018,70–74,156
Qld,Central Highlands (Qld),2018,50–69,1460
Qld,Central Highlands (Qld),2018,50–74,1616
Qld,Central Highlands (Qld),2019,50–54,441
Qld,Central Highlands (Qld),2019,55–59,478
Qld,Central Highlands (Qld),2019,60–64,342
Qld,Central Highlands (Qld),2019,65–69,243
Qld,Central Highlands (Qld),2019,70–74,162
Qld,Central Highlands (Qld),2019,50–69,1503
Qld,Central Highlands (Qld),2019,50–74,1666
Qld,Central Highlands (Qld),2020,50–54,412
Qld,Central Highlands (Qld),2020,55–59,463
Qld,Central Highlands (Qld),2020,60–64,344
Qld,Central Highlands (Qld),2020,65–69,258
Qld,Central Highlands (Qld),2020,70–74,162
Qld,Central Highlands (Qld),2020,50–69,1478
Qld,Central Highlands (Qld),2020,50–74,1640
Qld,Rockhampton,2018,50–54,2120
Qld,Rockhampton,2018,55–59,2420
Qld,Rockhampton,2018,60–64,2234
Qld,Rockhampton,2018,65–69,1879
Qld,Rockhampton,2018,70–74,1488
Qld,Rockhampton,2018,50–69,8654
Qld,Rockhampton,2018,50–74,10141
Qld,Rockhampton,2019,50–54,2094
Qld,Rockhampton,2019,55–59,2623
Qld,Rockhampton,2019,60–64,2360
Qld,Rockhampton,2019,65–69,1967
Qld,Rockhampton,2019,70–74,1577
Qld,Rockhampton,2019,50–69,9045
Qld,Rockhampton,2019,50–74,10622
Qld,Rockhampton,2020,50–54,1841
Qld,Rockhampton,2020,55–59,2353
Qld,Rockhampton,2020,60–64,2219
Qld,Rockhampton,2020,65–69,1897
Qld,Rockhampton,2020,70–74,1558
Qld,Rockhampton,2020,50–69,8310
Qld,Rockhampton,2020,50–74,9868
Qld,Biloela,2018,50–54,244
Qld,Biloela,2018,55–59,302
Qld,Biloela,2018,60–64,224
Qld,Biloela,2018,65–69,199
Qld,Biloela,2018,70–74,169
Qld,Biloela,2018,50–69,969
Qld,Biloela,2018,50–74,1139
Qld,Biloela,2019,50–54,248
Qld,Biloela,2019,55–59,298
Qld,Biloela,2019,60–64,221
Qld,Biloela,2019,65–69,201
Qld,Biloela,2019,70–74,154
Qld,Biloela,2019,50–69,968
Qld,Biloela,2019,50–74,1122
Qld,Biloela,2020,50–54,229
Qld,Biloela,2020,55–59,274
Qld,Biloela,2020,60–64,229
Qld,Biloela,2020,65–69,195
Qld,Biloela,2020,70–74,149
Qld,Biloela,2020,50–69,927
Qld,Biloela,2020,50–74,1076
Qld,Gladstone,2018,50–54,1118
Qld,Gladstone,2018,55–59,1115
Qld,Gladstone,2018,60–64,938
Qld,Gladstone,2018,65–69,733
Qld,Gladstone,2018,70–74,510
Qld,Gladstone,2018,50–69,3904
Qld,Gladstone,2018,50–74,4414
Qld,Gladstone,2019,50–54,1020
Qld,Gladstone,2019,55–59,1116
Qld,Gladstone,2019,60–64,955
Qld,Gladstone,2019,65–69,754
Qld,Gladstone,2019,70–74,529
Qld,Gladstone,2019,50–69,3845
Qld,Gladstone,2019,50–74,4374
Qld,Gladstone,2020,50–54,1014
Qld,Gladstone,2020,55–59,1099
Qld,Gladstone,2020,60–64,959
Qld,Gladstone,2020,65–69,768
Qld,Gladstone,2020,70–74,549
Qld,Gladstone,2020,50–69,3840
Qld,Gladstone,2020,50–74,4389
Qld,Broadbeach - Burleigh,2018,50–54,1030
Qld,Broadbeach - Burleigh,2018,55–59,1049
Qld,Broadbeach - Burleigh,2018,60–64,1079
Qld,Broadbeach - Burleigh,2018,65–69,1120
Qld,Broadbeach - Burleigh,2018,70–74,927
Qld,Broadbeach - Burleigh,2018,50–69,4278
Qld,Broadbeach - Burleigh,2018,50–74,5206
Qld,Broadbeach - Burleigh,2019,50–54,1013
Qld,Broadbeach - Burleigh,2019,55–59,1105
Qld,Broadbeach - Burleigh,2019,60–64,1110
Qld,Broadbeach - Burleigh,2019,65–69,1117
Qld,Broadbeach - Burleigh,2019,70–74,991
Qld,Broadbeach - Burleigh,2019,50–69,4345
Qld,Broadbeach - Burleigh,2019,50–74,5336
Qld,Broadbeach - Burleigh,2020,50–54,1026
Qld,Broadbeach - Burleigh,2020,55–59,1119
Qld,Broadbeach - Burleigh,2020,60–64,1089
Qld,Broadbeach - Burleigh,2020,65–69,1113
Qld,Broadbeach - Burleigh,2020,70–74,1015
Qld,Broadbeach - Burleigh,2020,50–69,4347
Qld,Broadbeach - Burleigh,2020,50–74,5362
Qld,Coolangatta,2018,50–54,907
Qld,Coolangatta,2018,55–59,1028
Qld,Coolangatta,2018,60–64,1092
Qld,Coolangatta,2018,65–69,985
Qld,Coolangatta,2018,70–74,777
Qld,Coolangatta,2018,50–69,4012
Qld,Coolangatta,2018,50–74,4789
Qld,Coolangatta,2019,50–54,888
Qld,Coolangatta,2019,55–59,1066
Qld,Coolangatta,2019,60–64,1063
Qld,Coolangatta,2019,65–69,1048
Qld,Coolangatta,2019,70–74,791
Qld,Coolangatta,2019,50–69,4065
Qld,Coolangatta,2019,50–74,4855
Qld,Coolangatta,2020,50–54,873
Qld,Coolangatta,2020,55–59,1037
Qld,Coolangatta,2020,60–64,1063
Qld,Coolangatta,2020,65–69,1042
Qld,Coolangatta,2020,70–74,789
Qld,Coolangatta,2020,50–69,4016
Qld,Coolangatta,2020,50–74,4805
Qld,Gold Coast - North,2018,50–54,2306
Qld,Gold Coast - North,2018,55–59,2306
Qld,Gold Coast - North,2018,60–64,2306
Qld,Gold Coast - North,2018,65–69,2306
Qld,Gold Coast - North,2018,70–74,2306
Qld,Gold Coast - North,2018,50–69,2306
Qld,Gold Coast - North,2018,50–74,2306
Qld,Gold Coast - North,2019,50–54,2306
Qld,Gold Coast - North,2019,55–59,2306
Qld,Gold Coast - North,2019,60–64,2306
Qld,Gold Coast - North,2019,65–69,2306
Qld,Gold Coast - North,2019,70–74,2306
Qld,Gold Coast - North,2019,50–69,2306
Qld,Gold Coast - North,2019,50–74,2306
Qld,Gold Coast - North,2020,50–54,1084
Qld,Gold Coast - North,2020,55–59,1252
Qld,Gold Coast - North,2020,60–64,1277
Qld,Gold Coast - North,2020,65–69,1466
Qld,Gold Coast - North,2020,70–74,1325
Qld,Gold Coast - North,2020,50–69,5079
Qld,Gold Coast - North,2020,50–74,6404
Qld,Gold Coast Hinterland,2018,50–54,2306
Qld,Gold Coast Hinterland,2018,55–59,2306
Qld,Gold Coast Hinterland,2018,60–64,2306
Qld,Gold Coast Hinterland,2018,65–69,2306
Qld,Gold Coast Hinterland,2018,70–74,2306
Qld,Gold Coast Hinterland,2018,50–69,2306
Qld,Gold Coast Hinterland,2018,50–74,2306
Qld,Gold Coast Hinterland,2019,50–54,2306
Qld,Gold Coast Hinterland,2019,55–59,2306
Qld,Gold Coast Hinterland,2019,60–64,2306
Qld,Gold Coast Hinterland,2019,65–69,2306
Qld,Gold Coast Hinterland,2019,70–74,2306
Qld,Gold Coast Hinterland,2019,50–69,2306
Qld,Gold Coast Hinterland,2019,50–74,2306
Qld,Gold Coast Hinterland,2020,50–54,359
Qld,Gold Coast Hinterland,2020,55–59,406
Qld,Gold Coast Hinterland,2020,60–64,390
Qld,Gold Coast Hinterland,2020,65–69,356
Qld,Gold Coast Hinterland,2020,70–74,309
Qld,Gold Coast Hinterland,2020,50–69,1511
Qld,Gold Coast Hinterland,2020,50–74,1820
Qld,Mudgeeraba - Tallebudgera,2018,50–54,2306
Qld,Mudgeeraba - Tallebudgera,2018,55–59,2306
Qld,Mudgeeraba - Tallebudgera,2018,60–64,2306
Qld,Mudgeeraba - Tallebudgera,2018,65–69,2306
Qld,Mudgeeraba - Tallebudgera,2018,70–74,2306
Qld,Mudgeeraba - Tallebudgera,2018,50–69,2306
Qld,Mudgeeraba - Tallebudgera,2018,50–74,2306
Qld,Mudgeeraba - Tallebudgera,2019,50–54,2306
Qld,Mudgeeraba - Tallebudgera,2019,55–59,2306
Qld,Mudgeeraba - Tallebudgera,2019,60–64,2306
Qld,Mudgeeraba - Tallebudgera,2019,65–69,2306
Qld,Mudgeeraba - Tallebudgera,2019,70–74,2306
Qld,Mudgeeraba - Tallebudgera,2019,50–69,2306
Qld,Mudgeeraba - Tallebudgera,2019,50–74,2306
Qld,Mudgeeraba - Tallebudgera,2020,50–54,583
Qld,Mudgeeraba - Tallebudgera,2020,55–59,594
Qld,Mudgeeraba - Tallebudgera,2020,60–64,551
Qld,Mudgeeraba - Tallebudgera,2020,65–69,520
Qld,Mudgeeraba - Tallebudgera,2020,70–74,394
Qld,Mudgeeraba - Tallebudgera,2020,50–69,2248
Qld,Mudgeeraba - Tallebudgera,2020,50–74,2642
Qld,Nerang,2018,50–54,1079
Qld,Nerang,2018,55–59,1154
Qld,Nerang,2018,60–64,1023
Qld,Nerang,2018,65–69,1019
Qld,Nerang,2018,70–74,787
Qld,Nerang,2018,50–69,4275
Qld,Nerang,2018,50–74,5062
Qld,Nerang,2019,50–54,1102
Qld,Nerang,2019,55–59,1174
Qld,Nerang,2019,60–64,1050
Qld,Nerang,2019,65–69,1028
Qld,Nerang,2019,70–74,814
Qld,Nerang,2019,50–69,4354
Qld,Nerang,2019,50–74,5167
Qld,Nerang,2020,50–54,1075
Qld,Nerang,2020,55–59,1112
Qld,Nerang,2020,60–64,1056
Qld,Nerang,2020,65–69,978
Qld,Nerang,2020,70–74,855
Qld,Nerang,2020,50–69,4220
Qld,Nerang,2020,50–74,5075
Qld,Ormeau - Oxenford,2018,50–54,1822
Qld,Ormeau - Oxenford,2018,55–59,1757
Qld,Ormeau - Oxenford,2018,60–64,1605
Qld,Ormeau - Oxenford,2018,65–69,1496
Qld,Ormeau - Oxenford,2018,70–74,1143
Qld,Ormeau - Oxenford,2018,50–69,6679
Qld,Ormeau - Oxenford,2018,50–74,7822
Qld,Ormeau - Oxenford,2019,50–54,1989
Qld,Ormeau - Oxenford,2019,55–59,1885
Qld,Ormeau - Oxenford,2019,60–64,1738
Qld,Ormeau - Oxenford,2019,65–69,1581
Qld,Ormeau - Oxenford,2019,70–74,1250
Qld,Ormeau - Oxenford,2019,50–69,7192
Qld,Ormeau - Oxenford,2019,50–74,8443
Qld,Ormeau - Oxenford,2020,50–54,1964
Qld,Ormeau - Oxenford,2020,55–59,1888
Qld,Ormeau - Oxenford,2020,60–64,1730
Qld,Ormeau - Oxenford,2020,65–69,1553
Qld,Ormeau - Oxenford,2020,70–74,1309
Qld,Ormeau - Oxenford,2020,50–69,7135
Qld,Ormeau - Oxenford,2020,50–74,8444
Qld,Robina,2018,50–54,812
Qld,Robina,2018,55–59,861
Qld,Robina,2018,60–64,851
Qld,Robina,2018,65–69,814
Qld,Robina,2018,70–74,695
Qld,Robina,2018,50–69,3337
Qld,Robina,2018,50–74,4032
Qld,Robina,2019,50–54,845
Qld,Robina,2019,55–59,858
Qld,Robina,2019,60–64,877
Qld,Robina,2019,65–69,815
Qld,Robina,2019,70–74,725
Qld,Robina,2019,50–69,3395
Qld,Robina,2019,50–74,4120
Qld,Robina,2020,50–54,878
Qld,Robina,2020,55–59,849
Qld,Robina,2020,60–64,857
Qld,Robina,2020,65–69,812
Qld,Robina,2020,70–74,762
Qld,Robina,2020,50–69,3396
Qld,Robina,2020,50–74,4158
Qld,Southport,2018,50–54,2306
Qld,Southport,2018,55–59,2306
Qld,Southport,2018,60–64,2306
Qld,Southport,2018,65–69,2306
Qld,Southport,2018,70–74,2306
Qld,Southport,2018,50–69,2306
Qld,Southport,2018,50–74,2306
Qld,Southport,2019,50–54,2306
Qld,Southport,2019,55–59,2306
Qld,Southport,2019,60–64,2306
Qld,Southport,2019,65–69,2306
Qld,Southport,2019,70–74,2306
Qld,Southport,2019,50–69,2306
Qld,Southport,2019,50–74,2306
Qld,Southport,2020,50–54,834
Qld,Southport,2020,55–59,900
Qld,Southport,2020,60–64,862
Qld,Southport,2020,65–69,839
Qld,Southport,2020,70–74,720
Qld,Southport,2020,50–69,3435
Qld,Southport,2020,50–74,4155
Qld,Surfers Paradise,2018,50–54,541
Qld,Surfers Paradise,2018,55–59,609
Qld,Surfers Paradise,2018,60–64,674
Qld,Surfers Paradise,2018,65–69,673
Qld,Surfers Paradise,2018,70–74,563
Qld,Surfers Paradise,2018,50–69,2497
Qld,Surfers Paradise,2018,50–74,3060
Qld,Surfers Paradise,2019,50–54,531
Qld,Surfers Paradise,2019,55–59,650
Qld,Surfers Paradise,2019,60–64,682
Qld,Surfers Paradise,2019,65–69,655
Qld,Surfers Paradise,2019,70–74,610
Qld,Surfers Paradise,2019,50–69,2518
Qld,Surfers Paradise,2019,50–74,3128
Qld,Surfers Paradise,2020,50–54,543
Qld,Surfers Paradise,2020,55–59,623
Qld,Surfers Paradise,2020,60–64,691
Qld,Surfers Paradise,2020,65–69,633
Qld,Surfers Paradise,2020,70–74,643
Qld,Surfers Paradise,2020,50–69,2490
Qld,Surfers Paradise,2020,50–74,3133
Qld,Forest Lake - Oxley,2018,50–54,1190
Qld,Forest Lake - Oxley,2018,55–59,1094
Qld,Forest Lake - Oxley,2018,60–64,915
Qld,Forest Lake - Oxley,2018,65–69,795
Qld,Forest Lake - Oxley,2018,70–74,575
Qld,Forest Lake - Oxley,2018,50–69,3994
Qld,Forest Lake - Oxley,2018,50–74,4569
Qld,Forest Lake - Oxley,2019,50–54,1188
Qld,Forest Lake - Oxley,2019,55–59,1103
Qld,Forest Lake - Oxley,2019,60–64,928
Qld,Forest Lake - Oxley,2019,65–69,754
Qld,Forest Lake - Oxley,2019,70–74,604
Qld,Forest Lake - Oxley,2019,50–69,3973
Qld,Forest Lake - Oxley,2019,50–74,4577
Qld,Forest Lake - Oxley,2020,50–54,1130
Qld,Forest Lake - Oxley,2020,55–59,1067
Qld,Forest Lake - Oxley,2020,60–64,894
Qld,Forest Lake - Oxley,2020,65–69,752
Qld,Forest Lake - Oxley,2020,70–74,589
Qld,Forest Lake - Oxley,2020,50–69,3844
Qld,Forest Lake - Oxley,2020,50–74,4433
Qld,Ipswich Hinterland,2018,50–54,1151
Qld,Ipswich Hinterland,2018,55–59,1321
Qld,Ipswich Hinterland,2018,60–64,1239
Qld,Ipswich Hinterland,2018,65–69,1253
Qld,Ipswich Hinterland,2018,70–74,897
Qld,Ipswich Hinterland,2018,50–69,4964
Qld,Ipswich Hinterland,2018,50–74,5861
Qld,Ipswich Hinterland,2019,50–54,1159
Qld,Ipswich Hinterland,2019,55–59,1337
Qld,Ipswich Hinterland,2019,60–64,1261
Qld,Ipswich Hinterland,2019,65–69,1241
Qld,Ipswich Hinterland,2019,70–74,964
Qld,Ipswich Hinterland,2019,50–69,4998
Qld,Ipswich Hinterland,2019,50–74,5962
Qld,Ipswich Hinterland,2020,50–54,1151
Qld,Ipswich Hinterland,2020,55–59,1311
Qld,Ipswich Hinterland,2020,60–64,1261
Qld,Ipswich Hinterland,2020,65–69,1232
Qld,Ipswich Hinterland,2020,70–74,980
Qld,Ipswich Hinterland,2020,50–69,4955
Qld,Ipswich Hinterland,2020,50–74,5936
Qld,Ipswich Inner,2018,50–54,1607
Qld,Ipswich Inner,2018,55–59,1775
Qld,Ipswich Inner,2018,60–64,1600
Qld,Ipswich Inner,2018,65–69,1444
Qld,Ipswich Inner,2018,70–74,1090
Qld,Ipswich Inner,2018,50–69,6427
Qld,Ipswich Inner,2018,50–74,7517
Qld,Ipswich Inner,2019,50–54,1643
Qld,Ipswich Inner,2019,55–59,1728
Qld,Ipswich Inner,2019,60–64,1582
Qld,Ipswich Inner,2019,65–69,1448
Qld,Ipswich Inner,2019,70–74,1138
Qld,Ipswich Inner,2019,50–69,6401
Qld,Ipswich Inner,2019,50–74,7539
Qld,Ipswich Inner,2020,50–54,1604
Qld,Ipswich Inner,2020,55–59,1712
Qld,Ipswich Inner,2020,60–64,1593
Qld,Ipswich Inner,2020,65–69,1459
Qld,Ipswich Inner,2020,70–74,1204
Qld,Ipswich Inner,2020,50–69,6369
Qld,Ipswich Inner,2020,50–74,7573
Qld,Springfield - Redbank,2018,50–54,1121
Qld,Springfield - Redbank,2018,55–59,1115
Qld,Springfield - Redbank,2018,60–64,907
Qld,Springfield - Redbank,2018,65–69,718
Qld,Springfield - Redbank,2018,70–74,460
Qld,Springfield - Redbank,2018,50–69,3861
Qld,Springfield - Redbank,2018,50–74,4321
Qld,Springfield - Redbank,2019,50–54,1154
Qld,Springfield - Redbank,2019,55–59,1116
Qld,Springfield - Redbank,2019,60–64,933
Qld,Springfield - Redbank,2019,65–69,775
Qld,Springfield - Redbank,2019,70–74,476
Qld,Springfield - Redbank,2019,50–69,3978
Qld,Springfield - Redbank,2019,50–74,4454
Qld,Springfield - Redbank,2020,50–54,1209
Qld,Springfield - Redbank,2020,55–59,1105
Qld,Springfield - Redbank,2020,60–64,981
Qld,Springfield - Redbank,2020,65–69,770
Qld,Springfield - Redbank,2020,70–74,546
Qld,Springfield - Redbank,2020,50–69,4065
Qld,Springfield - Redbank,2020,50–74,4611
Qld,Beaudesert,2018,50–54,2306
Qld,Beaudesert,2018,55–59,2306
Qld,Beaudesert,2018,60–64,2306
Qld,Beaudesert,2018,65–69,2306
Qld,Beaudesert,2018,70–74,2306
Qld,Beaudesert,2018,50–69,2306
Qld,Beaudesert,2018,50–74,2306
Qld,Beaudesert,2019,50–54,2306
Qld,Beaudesert,2019,55–59,2306
Qld,Beaudesert,2019,60–64,2306
Qld,Beaudesert,2019,65–69,2306
Qld,Beaudesert,2019,70–74,2306
Qld,Beaudesert,2019,50–69,2306
Qld,Beaudesert,2019,50–74,2306
Qld,Beaudesert,2020,50–54,233
Qld,Beaudesert,2020,55–59,272
Qld,Beaudesert,2020,60–64,281
Qld,Beaudesert,2020,65–69,259
Qld,Beaudesert,2020,70–74,244
Qld,Beaudesert,2020,50–69,1045
Qld,Beaudesert,2020,50–74,1289
Qld,Beenleigh,2018,50–54,2306
Qld,Beenleigh,2018,55–59,2306
Qld,Beenleigh,2018,60–64,2306
Qld,Beenleigh,2018,65–69,2306
Qld,Beenleigh,2018,70–74,2306
Qld,Beenleigh,2018,50–69,2306
Qld,Beenleigh,2018,50–74,2306
Qld,Beenleigh,2019,50–54,2306
Qld,Beenleigh,2019,55–59,2306
Qld,Beenleigh,2019,60–64,2306
Qld,Beenleigh,2019,65–69,2306
Qld,Beenleigh,2019,70–74,2306
Qld,Beenleigh,2019,50–69,2306
Qld,Beenleigh,2019,50–74,2306
Qld,Beenleigh,2020,50–54,512
Qld,Beenleigh,2020,55–59,519
Qld,Beenleigh,2020,60–64,590
Qld,Beenleigh,2020,65–69,597
Qld,Beenleigh,2020,70–74,567
Qld,Beenleigh,2020,50–69,2218
Qld,Beenleigh,2020,50–74,2785
Qld,Browns Plains,2018,50–54,1282
Qld,Browns Plains,2018,55–59,1298
Qld,Browns Plains,2018,60–64,1132
Qld,Browns Plains,2018,65–69,908
Qld,Browns Plains,2018,70–74,616
Qld,Browns Plains,2018,50–69,4620
Qld,Browns Plains,2018,50–74,5237
Qld,Browns Plains,2019,50–54,1300
Qld,Browns Plains,2019,55–59,1278
Qld,Browns Plains,2019,60–64,1170
Qld,Browns Plains,2019,65–69,904
Qld,Browns Plains,2019,70–74,682
Qld,Browns Plains,2019,50–69,4652
Qld,Browns Plains,2019,50–74,5334
Qld,Browns Plains,2020,50–54,1216
Qld,Browns Plains,2020,55–59,1237
Qld,Browns Plains,2020,60–64,1129
Qld,Browns Plains,2020,65–69,854
Qld,Browns Plains,2020,70–74,677
Qld,Browns Plains,2020,50–69,4436
Qld,Browns Plains,2020,50–74,5113
Qld,Jimboomba,2018,50–54,2306
